unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
98,texture,chequered,0.010094841,white-c,72511065,1837807,353871,0.004782364,light,350013,811109,7984,0.006923716,frame,136341,270701,1283,0.003161975,metal,3462561,514430,8726,0.002198946,conference_room-s,2308096,449381,7336,0.0026675,chequered,1530368,222792,17521,0.010094841
99,texture,swirly,0.015761347,white-c,72511065,2452968,647102,0.008707329,car,5354795,1251977,64954,0.009929044,body,1291612,499680,10984,0.006169719,metal,3462561,464374,14849,0.003795673,building_facade-s,3148544,656266,16869,0.004453343,swirly,1605632,454009,31959,0.015761347
100,texture,lined,0.047120322,white-c,72511065,3204889,748223,0.009980601,car,5354795,1457267,69291,0.010276339,wheel,1513439,551731,20688,0.010118945,metal,3462561,571697,28201,0.00703959,airport_terminal-s,1480192,732210,12764,0.005802773,lined,1568000,696960,101923,0.047120322
101,texture,chequered,0.024591729,white-c,72511065,3022183,970410,0.01301466,windowpane,8841352,1385179,72478,0.007137839,muzzle,666221,615397,7782,0.006109107,glass,2246777,777176,22898,0.007629983,airport_terminal-s,1480192,705812,8047,0.003694747,chequered,1530368,385138,45975,0.024591729
102,texture,studded,0.013078915,black-c,139916835,1373791,342950,0.002433172,motorbike,1440771,628946,10199,0.00495213,wheel,1513439,275768,9834,0.005526666,food,1104928,236594,3532,0.002639781,ball_pit-s,275968,312488,2390,0.004078039,studded,1593088,317127,24661,0.013078915
103,texture,zigzagged,0.024430902,white-c,72511065,2993227,747279,0.009996106,sky,36650987,1287145,200441,0.005311427,wheel,1513439,351298,11495,0.006202644,painted,13470129,524274,66252,0.004756697,bedroom-s,19167232,692292,65177,0.003292708,zigzagged,1618176,473087,49873,0.024430902
104,texture,striped,0.023602457,white-c,72511065,3218871,875876,0.011701115,windowpane,8841352,1630433,118710,0.011466159,wheel,1513439,581760,19109,0.009204322,glass,2246777,433057,11860,0.004445321,building_facade-s,3148544,967657,38998,0.00956489,striped,2433536,706428,72402,0.023602457
105,texture,lacelike,0.011719241,black-c,139916835,2908372,910080,0.006412847,car,5354795,1585132,53544,0.007775344,wheel,1513439,640689,15797,0.007387537,metal,3462561,520397,17531,0.004420961,skyscraper-s,4402944,817707,27409,0.005277821,lacelike,1530368,467389,23141,0.011719241
106,color,black-c,0.0227038,black-c,139916835,3793552,3190339,0.0227038,tvmonitor,1019561,1357697,21724,0.009222537,screen,677188,372573,12692,0.012238337,leather,470954,747888,11901,0.009860465,control_tower-indoor-s,125440,471936,3887,0.006549405,chequered,1530368,233959,24571,0.014123245
107,color,black-c,0.014992914,black-c,139916835,3424434,2117358,0.014992914,ceiling,12122565,1414108,52298,0.003878415,frame,136341,277706,1645,0.003988826,wood,9793596,897190,31761,0.002979728,bar-s,765184,677335,6080,0.004232689,chequered,1530368,328150,12855,0.006964977
108,texture,grid,0.018446689,white-c,72511065,2009727,457254,0.006173807,windowpane,8841352,912349,47341,0.004877318,wheel,1513439,379246,12564,0.006682549,glass,2246777,467893,8953,0.00330892,balcony-interior-s,464128,489693,3463,0.00364389,grid,1682240,330340,36453,0.018446689
109,scene,mountain_snowy-s,0.038584806,blue-c,61494563,3620575,2213374,0.035187789,sea,2272224,2138762,117678,0.027409634,body,1291612,550391,26327,0.014499834,plastic-opaque,577397,263547,4785,0.005722596,mountain_snowy-s,1793792,1174231,110266,0.038584806,bubbly,1517824,992524,79950,0.032895847
110,texture,zigzagged,0.038519148,pink-c,18491188,3024095,180937,0.008481019,motorbike,1440771,1140456,24002,0.009385955,wheel,1513439,499285,23318,0.011721087,food,1104928,474341,9123,0.005810288,ball_pit-s,275968,534270,8458,0.010549028,zigzagged,1618176,1036604,98467,0.038519148
111,color,pink-c,0.077671613,pink-c,18491188,3781603,1605279,0.077671613,person,14523849,1106724,199046,0.012898659,arm,2299112,420286,40139,0.014981381,fabric,8548746,341460,123610,0.014100114,ball_pit-s,275968,474044,11183,0.015136114,frilly,1618176,2014724,242899,0.071651601
112,texture,chequered,0.017352373,white-c,72511065,2338295,788854,0.01065148,light,350013,1116277,13380,0.009209104,body,1291612,481822,6606,0.003738904,glass,2246777,583963,10084,0.003575055,conference_room-s,2308096,587807,8599,0.002978211,chequered,1530368,286838,30995,0.017352373
113,color,blue-c,0.039127549,blue-c,61494563,3600910,2451120,0.039127549,sea,2272224,2080206,80993,0.018961534,body,1291612,626311,30978,0.016417013,plastic-opaque,577397,363225,7552,0.008093712,mountain_snowy-s,1793792,1111527,74751,0.026408481,spiralled,1605632,903476,65090,0.026632373
114,texture,banded,0.047102574,white-c,72511065,3305259,925818,0.012362288,windowpane,8841352,1469738,123946,0.012166904,frame,136341,485099,5342,0.008670698,glass,2246777,617565,18637,0.006549168,closet-s,990976,854801,17201,0.009406773,banded,2571520,558701,140809,0.047102574
115,texture,chequered,0.01679893,red-c,21004512,3096958,124674,0.005199777,table,4805122,1480505,36226,0.005796716,body,1291612,507157,14266,0.007994383,metal,3462561,761093,18131,0.004311235,conference_room-s,2308096,797313,14276,0.004618371,chequered,1530368,318387,30544,0.01679893
116,texture,grid,0.065662242,white-c,72511065,3221442,536064,0.007128848,skyscraper,1270392,1709538,47724,0.016275801,balcony,317196,487860,7181,0.009000157,glass,2246777,438932,15191,0.00568841,skyscraper-s,4402944,1067476,64982,0.012021598,grid,1682240,525209,136015,0.065662242
117,texture,chequered,0.017810543,white-c,72511065,2845357,774624,0.010386234,person,14523849,1329752,123550,0.007854393,head,4946761,632949,40285,0.007272415,glass,2246777,731253,17774,0.00600421,cockpit-s,539392,638397,4329,0.00368909,chequered,1530368,391698,33634,0.017810543
118,texture,cobwebbed,0.029181558,black-c,139916835,2488340,682613,0.004816544,motorbike,1440771,1066425,22254,0.008955541,wheel,1513439,502572,30672,0.015449251,metal,3462561,488895,16761,0.004259797,skyscraper-s,4402944,528515,22712,0.004626843,cobwebbed,1505280,629082,60518,0.029181558
119,texture,zigzagged,0.013997622,white-c,72511065,2139392,444596,0.005991387,motorbike,1440771,1080107,15012,0.005990743,wheel,1513439,450910,10258,0.0052495,paper,471596,397305,3174,0.003666283,mountain_snowy-s,1793792,556275,7974,0.003404647,zigzagged,1618176,479562,28958,0.013997622
120,texture,chequered,0.023739895,white-c,72511065,2973431,531549,0.007091769,person,14523849,1401916,109659,0.006933375,arm,2299112,633303,18190,0.006241797,glass,2246777,744334,16893,0.005679812,bow_window-outdoor-s,288512,726104,4327,0.004282933,chequered,1530368,352994,43674,0.023739895
121,part,body,0.015090939,red-c,21004512,3112412,159001,0.006636677,airplane,1293178,1326189,33623,0.013003221,body,1291612,574788,27747,0.015090939,fabric,8548746,911973,65000,0.006918044,moon_bounce-s,137984,641576,5823,0.007525813,wrinkled,1555456,266936,15285,0.008458271
122,color,white-c,0.028250358,white-c,72511065,3280800,2082321,0.028250358,sky,36650987,1910479,542198,0.014261137,frame,136341,208560,2810,0.008214189,paper,471596,412072,2351,0.002667599,street-s,28111104,1051532,156176,0.00538418,banded,2571520,438567,29951,0.010050212
123,texture,chequered,0.020121841,black-c,139916835,2856114,1073929,0.007578944,curtain,3110939,1299852,29165,0.006656205,leg,2786636,510095,17703,0.005398856,metal,3462561,639799,20763,0.005086979,skyscraper-s,4402944,688291,21295,0.004200247,chequered,1530368,341577,36924,0.020121841
124,texture,zigzagged,0.024601596,white-c,72511065,2750971,669570,0.008976376,sky,36650987,1318904,202980,0.005374546,roof,443437,344728,2504,0.003187125,ceramic,679072,596260,6029,0.004749851,attic-s,1216768,718394,8291,0.004302831,zigzagged,1618176,337395,46955,0.024601596
125,texture,lined,0.024628329,white-c,72511065,3211710,643974,0.008577308,car,5354795,1744169,79744,0.011360806,crosswalk,241792,596166,16048,0.019525252,plastic-opaque,577397,397037,10386,0.010773322,skyscraper-s,4402944,864846,41715,0.00798209,lined,1568000,651097,53339,0.024628329
126,texture,lined,0.058872928,white-c,72511065,3301221,781174,0.010411334,bus,1628191,1818166,58253,0.017193392,wing,323329,581847,10217,0.011416165,metal,3462561,575377,23763,0.005919772,building_facade-s,3148544,969786,44164,0.01084001,lined,1568000,433039,111257,0.058872928
127,texture,perforated,0.013329975,white-c,72511065,1932577,626734,0.008490385,motorbike,1440771,951966,8896,0.003731793,wheel,1513439,390045,7089,0.003738145,paper,471596,382035,1943,0.002281352,airport_terminal-s,1480192,506270,5255,0.002652423,perforated,1793792,330176,27940,0.013329975
128,texture,zigzagged,0.021555903,white-c,72511065,2160614,221528,0.002975521,track,493725,941697,6900,0.004830167,wheel,1513439,357200,10454,0.005619871,metal,3462561,508011,17708,0.00447979,attic-s,1216768,471377,5610,0.003334255,zigzagged,1618176,360825,41759,0.021555903
129,texture,cobwebbed,0.03156315,white-c,72511065,2551156,543646,0.007295443,motorbike,1440771,1290907,24430,0.009023924,wheel,1513439,502720,19634,0.009834087,metal,3462561,373547,18598,0.004871762,forest-broadleaf-s,1216768,635982,9486,0.005146306,cobwebbed,1505280,572609,63578,0.03156315
130,texture,meshed,0.027528823,white-c,72511065,3044088,770470,0.010302511,car,5354795,1503139,85581,0.012636819,wheel,1513439,622731,22117,0.010461895,paper,471596,572841,6141,0.005914498,airport_terminal-s,1480192,713380,9835,0.004503747,meshed,1756160,637827,64138,0.027528823
131,texture,swirly,0.021498631,white-c,72511065,2702910,794453,0.010675331,motorbike,1440771,1352388,23611,0.008525218,wheel,1513439,550102,18957,0.009271813,metal,3462561,426900,13873,0.003579586,greenhouse-indoor-s,363776,681107,4245,0.004079228,swirly,1605632,594341,46301,0.021498631
132,texture,banded,0.020493413,black-c,139916835,3480399,1404055,0.009888186,wall,48917895,1289987,185616,0.003710668,frame,136341,142143,1397,0.005041738,painted,13470129,746040,135826,0.009646498,bedroom-s,19167232,671113,77262,0.003909806,banded,2571520,286282,57390,0.020493413
133,texture,zigzagged,0.019767144,white-c,72511065,2654368,549913,0.007369955,motorbike,1440771,1196705,23247,0.008892488,wheel,1513439,517672,24965,0.012444259,metal,3462561,438376,9694,0.002491235,cockpit-s,539392,578666,3857,0.003461673,zigzagged,1618176,609798,43187,0.019767144
134,texture,perforated,0.027084095,white-c,72511065,2235909,322462,0.004332739,building,35246027,1040077,146570,0.004055669,wheel,1513439,455108,6957,0.003546613,painted,13470129,568712,29490,0.002105023,living_room-s,9621248,605979,34763,0.003410657,perforated,1793792,317745,55681,0.027084095
135,texture,perforated,0.009167494,white-c,72511065,1729448,251388,0.003397634,bus,1628191,848526,8766,0.003551934,top,381885,306126,2002,0.002918329,paper,471596,418089,2143,0.002414534,office-s,1542912,493379,6084,0.002996739,perforated,1793792,220141,18295,0.009167494
136,texture,lined,0.060986424,white-c,72511065,3322897,1042164,0.013934202,bus,1628191,1517368,28335,0.009089818,crosswalk,241792,409616,9585,0.014934024,plastic-opaque,577397,665160,11846,0.00962533,airport_terminal-s,1480192,796562,11208,0.004947152,lined,1568000,446879,115817,0.060986424
137,texture,woven,0.012689675,black-c,139916835,2750493,1247821,0.008823542,car,5354795,1362825,24770,0.003700964,frame,136341,348481,1326,0.002742525,wood,9793596,479580,21456,0.002092917,skyscraper-s,4402944,747634,25244,0.004925338,woven,1781248,424461,27639,0.012689675
138,color,white-c,0.019021357,white-c,72511065,2715472,1404201,0.019021357,sky,36650987,1484067,453999,0.012048468,arm,2299112,507148,13304,0.004763412,glass,2246777,500058,10430,0.00381157,street-s,28111104,757623,121282,0.004218879,zigzagged,1618176,406449,24464,0.012231015
139,texture,chequered,0.01819102,white-c,72511065,2947252,1098648,0.014774783,person,14523849,1336127,114457,0.007269179,head,4946761,603271,42926,0.007794657,glass,2246777,741587,22506,0.007588361,bar-s,765184,624917,5863,0.004235543,chequered,1530368,447297,35333,0.01819102
140,texture,perforated,0.009296061,white-c,72511065,2220749,511507,0.006891739,snow,995032,1086311,8583,0.004140856,body,1291612,392364,4941,0.002942762,paper,471596,459296,2590,0.00279004,living_room-s,9621248,582306,31548,0.003101453,perforated,1793792,373314,19960,0.009296061
141,texture,grid,0.016775107,black-c,139916835,2529329,816831,0.005767386,windowpane,8841352,1106027,37440,0.003778025,screen,677188,381122,4709,0.004469434,glass,2246777,639610,11710,0.004073501,building_facade-s,3148544,626626,12991,0.003453052,grid,1682240,317900,32999,0.016775107
142,texture,zigzagged,0.059789693,white-c,72511065,3451810,599567,0.007955688,bicycle,1152271,1467849,31096,0.012010704,wheel,1513439,615891,39284,0.018795759,metal,3462561,616314,31691,0.007830383,subway_station-corridor-s,188160,668219,5093,0.005982713,zigzagged,1618176,932192,143883,0.059789693
143,texture,striped,0.02798416,white-c,72511065,2955134,833205,0.01116403,windowpane,8841352,1385884,77098,0.007595759,wheel,1513439,557269,24085,0.011768166,glass,2246777,553648,13595,0.004878303,closet-s,990976,727477,10959,0.006418178,striped,2433536,538726,80912,0.02798416
144,texture,swirly,0.016741165,white-c,72511065,2316447,396594,0.00532835,motorbike,1440771,1227150,14204,0.005352492,wheel,1513439,468527,11271,0.005719302,paper,471596,373746,2495,0.002960205,forest-broadleaf-s,1216768,628390,6261,0.003404758,swirly,1605632,499313,34659,0.016741165
145,part,shade,0.037295096,white-c,72511065,3531163,2177601,0.029480972,light,350013,1244123,34170,0.021904324,shade,197478,447593,23193,0.037295096,glass,2246777,863854,39725,0.012935922,bakery-shop-s,715008,633807,8166,0.00609108,zigzagged,1618176,695039,61695,0.027401489
146,texture,banded,0.047241792,white-c,72511065,3330848,1397135,0.018767401,windowpane,8841352,1380438,88356,0.008719255,wheel,1513439,510864,25842,0.01293095,glass,2246777,623872,17446,0.006114532,closet-s,990976,714992,14945,0.008837845,banded,2571520,630471,144444,0.047241792
147,texture,grid,0.022323657,red-c,21004512,3033196,146918,0.006149566,bus,1628191,1604546,56641,0.017833529,body,1291612,671301,15607,0.008014662,plastic-opaque,577397,553227,6190,0.005504992,building_facade-s,3148544,817967,30784,0.007821681,grid,1682240,470333,47004,0.022323657
148,texture,chequered,0.01030278,white-c,72511065,2684412,591491,0.00792841,floor,20378155,1155529,82898,0.003864567,frame,136341,389969,1366,0.002602182,metal,3462561,638351,11358,0.00277732,dining_room-s,5694976,604486,20205,0.003217737,chequered,1530368,360840,19286,0.01030278
149,texture,grid,0.02370256,black-c,139916835,3049826,2800673,0.019981117,motorbike,1440771,1128432,28326,0.011148119,wheel,1513439,545820,22405,0.010999807,leather,470954,682180,4445,0.003869629,airport_terminal-s,1480192,467444,12686,0.006556242,grid,1682240,562277,51969,0.02370256
150,texture,perforated,0.014807715,white-c,72511065,2194107,825610,0.01117508,windowpane,8841352,1041113,48277,0.004909099,wheel,1513439,403506,8330,0.004364421,glass,2246777,474020,12099,0.004466722,building_facade-s,3148544,573345,14005,0.003777087,perforated,1793792,355657,31364,0.014807715
151,color,red-c,0.045329231,red-c,21004512,3546890,1064637,0.045329231,bottle,940208,887153,15552,0.008583686,body,1291612,436388,13949,0.008138031,wood,9793596,1692462,120600,0.010611099,bar-s,765184,430586,9645,0.008131521,honeycombed,1555456,417799,32837,0.016922642
152,texture,perforated,0.02317375,white-c,72511065,2488168,578957,0.00777956,car,5354795,1146071,45539,0.007054484,wheel,1513439,548989,16740,0.008183066,paper,471596,528555,3707,0.003720229,shoe_shop-s,577024,576478,4887,0.004254689,perforated,1793792,547294,53023,0.02317375
153,texture,perforated,0.018474371,white-c,72511065,2298409,243892,0.003270839,car,5354795,1086434,31665,0.004940274,head,4946761,491406,23538,0.004347112,paper,471596,591582,2402,0.00226438,living_room-s,9621248,588817,33625,0.003304201,perforated,1793792,344884,38794,0.018474371
154,texture,zigzagged,0.018416662,black-c,139916835,2537954,761472,0.005374085,motorbike,1440771,1186255,21935,0.008420051,wheel,1513439,555042,19476,0.009505101,food,1104928,493494,4310,0.0027037,ball_pit-s,275968,554629,3572,0.004319096,zigzagged,1618176,574471,39651,0.018416662
155,texture,zigzagged,0.034031784,white-c,72511065,3248821,2067268,0.028052579,windowpane,8841352,1439308,116872,0.011498862,shade,197478,449488,11000,0.017296522,glass,2246777,585498,40812,0.014620291,airport_terminal-s,1480192,732832,10798,0.004903221,zigzagged,1618176,607899,73264,0.034031784
156,texture,perforated,0.009995091,white-c,72511065,2049996,676923,0.009161953,light,350013,1057759,6722,0.00479783,pane,480756,365773,2520,0.00298575,glass,2246777,392446,7708,0.002929111,street-s,28111104,579988,96268,0.003366623,perforated,1793792,321166,20930,0.009995091
157,color,black-c,0.024907941,black-c,139916835,3782407,3492267,0.024907941,tvmonitor,1019561,1206190,24260,0.011019804,screen,677188,339470,18248,0.018277061,leather,470954,692499,13366,0.011621729,home_theater-s,313600,350386,5452,0.008278995,chequered,1530368,183996,20397,0.012040967
158,texture,polka-dotted,0.016793491,red-c,21004512,2368252,106644,0.004583661,ceiling,12122565,1177810,84395,0.00638583,body,1291612,424566,6102,0.003568262,metal,3462561,499809,14472,0.003665748,conference_room-s,2308096,610084,9961,0.00342512,polka-dotted,1705984,369563,34280,0.016793491
159,texture,banded,0.06354682,white-c,72511065,3406973,692082,0.009200043,skyscraper,1270392,1555810,42872,0.015403132,frame,136341,420069,5152,0.009345896,glass,2246777,595808,18601,0.006586794,skyscraper-s,4402944,964213,60178,0.011339408,banded,2571520,557757,186974,0.06354682
160,color,orange-c,0.063643161,orange-c,30348501,3729642,2039068,0.063643161,field,1883336,1015028,30365,0.010587521,body,1291612,331124,10383,0.006439657,wood,9793596,1487243,214718,0.019403186,field-cultivated-s,639744,525710,20383,0.017800643,veined,1806336,552626,96996,0.042881281
161,texture,striped,0.028358986,orange-c,30348501,3460252,801298,0.024276273,bus,1628191,1366685,27140,0.009145018,body,1291612,528412,16137,0.008945682,food,1104928,913533,11881,0.00592102,ball_pit-s,275968,722861,6696,0.006749095,striped,2433536,751880,87844,0.028358986
162,texture,zigzagged,0.031219991,white-c,72511065,3182877,501775,0.006673235,bicycle,1152271,1442823,47527,0.018655839,wheel,1513439,662121,56679,0.026749497,metal,3462561,398342,14475,0.003763232,airport_terminal-s,1480192,610028,10248,0.004926989,zigzagged,1618176,1012757,79651,0.031219991
163,texture,banded,0.023012555,blue-c,61494563,3187278,959502,0.015057545,person,14523849,1381912,115239,0.007297985,arm,2299112,596502,20409,0.007098276,fabric,8548746,847757,50730,0.005428122,ball_pit-s,275968,711643,12927,0.01326276,banded,2571520,525939,69677,0.023012555
164,texture,perforated,0.048155784,white-c,72511065,3408296,976390,0.01302844,motorbike,1440771,1541005,46933,0.015991656,wheel,1513439,644038,30392,0.014288099,paper,471596,347043,2876,0.003525534,forest-broadleaf-s,1216768,734852,20288,0.010504667,perforated,1793792,1222401,138574,0.048155784
165,texture,chequered,0.011866762,white-c,72511065,2613875,565524,0.007584877,sky,36650987,1222959,173381,0.004598897,arm,2299112,310448,4983,0.001913171,painted,13470129,532180,48993,0.003511208,bedroom-s,19167232,629067,56557,0.002865134,chequered,1530368,341542,21953,0.011866762
166,color,white-c,0.043496365,white-c,72511065,3413790,3164798,0.043496365,sky,36650987,1969552,855448,0.022651819,shade,197478,371729,7211,0.012831052,glass,2246777,432993,38823,0.014700409,street-s,28111104,1039415,188633,0.006513146,zigzagged,1618176,345074,20214,0.010403307
167,texture,chequered,0.022510672,white-c,72511065,2066387,509142,0.006873952,car,5354795,898039,26625,0.004276278,arm,2299112,408191,9504,0.003522872,glass,2246777,496898,9418,0.003444446,shoe_shop-s,577024,465597,3249,0.003125926,chequered,1530368,398899,42473,0.022510672
168,texture,banded,0.0249293,blue-c,61494563,3233036,1057406,0.016607551,sky,36650987,1727087,427176,0.011256018,cloud,129326,507879,6348,0.010062502,glass,2246777,534532,13891,0.00501948,skyscraper-s,4402944,924902,36716,0.00693916,banded,2571520,515236,75079,0.0249293
169,texture,lined,0.104665901,white-c,72511065,3382229,840836,0.011203311,bus,1628191,1608141,50829,0.01595635,crosswalk,241792,503543,12576,0.017162532,plastic-opaque,577397,687989,17933,0.014375692,airport_terminal-s,1480192,811851,15022,0.006597216,lined,1568000,521132,197943,0.104665901
170,texture,zigzagged,0.008878458,orange-c,30348501,1976220,121073,0.003759605,motorbike,1440771,905913,10218,0.004373271,wheel,1513439,376362,7847,0.004169602,metal,3462561,523346,11787,0.00296594,living_room-s,9621248,472955,29549,0.002935918,zigzagged,1618176,282322,16725,0.008878458
171,texture,swirly,0.019110115,white-c,72511065,2463715,370099,0.004960801,car,5354795,1227661,69019,0.010596402,wheel,1513439,598988,21628,0.010344371,glass,2246777,557907,8319,0.002974934,building_facade-s,3148544,642201,15266,0.00404346,swirly,1605632,414391,37879,0.019110115
172,texture,crosshatched,0.054485152,black-c,139916835,3229743,1345515,0.009488751,skyscraper,1270392,1347933,19101,0.007348732,roof,443437,369033,6320,0.007839732,plastic-opaque,577397,573563,10477,0.009186459,airport_terminal-s,1480192,608857,12546,0.006041889,crosshatched,1743616,582109,120170,0.054485152
173,texture,zigzagged,0.011449578,white-c,72511065,2074736,335828,0.004522938,car,5354795,1040158,25443,0.003994499,body,1291612,323271,3967,0.002462574,paper,471596,437558,1975,0.002177079,building_facade-s,3148544,563682,10188,0.002751998,zigzagged,1618176,331211,22067,0.011449578
174,texture,polka-dotted,0.008130999,white-c,72511065,1864235,261297,0.003525609,bus,1628191,915573,16075,0.006359564,drawer,540514,390128,3804,0.004104277,glass,2246777,460061,6384,0.002364047,airport_terminal-s,1480192,505315,6260,0.003162819,polka-dotted,1705984,241466,15707,0.008130999
175,texture,chequered,0.025475127,white-c,72511065,2178094,369831,0.004976243,windowpane,8841352,1001151,39321,0.004011045,pane,480756,394910,3118,0.003573442,glass,2246777,587984,10229,0.003621485,living_room-s,9621248,574916,34576,0.003402618,chequered,1530368,305012,45595,0.025475127
176,texture,striped,0.026704348,yellow-c,34166024,2608209,163438,0.004464202,cat,4163987,1221014,39346,0.00736037,wheel,1513439,538229,15408,0.007566814,food,1104928,431090,7574,0.004955366,forest-broadleaf-s,1216768,557690,8021,0.004540779,striped,2433536,687560,81179,0.026704348
177,texture,chequered,0.022664857,black-c,139916835,2692993,896235,0.00632427,windowpane,8841352,1237863,62608,0.00625042,leg,2786636,557539,20185,0.006072521,glass,2246777,659702,12595,0.004352282,closet-s,990976,657728,6312,0.003843175,chequered,1530368,342702,41512,0.022664857
178,scene,ball_pit-s,0.052880755,red-c,21004512,3692886,1038617,0.043899853,ball,122639,1394014,34407,0.023212746,arm,2299112,683417,32218,0.010920205,fabric,8548746,499440,86041,0.009600492,ball_pit-s,275968,573791,42679,0.052880755,dotted,2935296,1584313,211898,0.049190394
179,texture,zigzagged,0.008927846,black-c,139916835,1787597,568635,0.004028992,person,14523849,842206,66254,0.004330383,wheel,1513439,399827,9757,0.005125797,glass,2246777,395434,4697,0.001780844,dining_room-s,5694976,454554,16922,0.002759348,zigzagged,1618176,281281,16808,0.008927846
180,texture,chequered,0.00740971,white-c,72511065,2305367,435883,0.005860175,person,14523849,1035786,72684,0.004693241,arm,2299112,465553,15259,0.005549926,metal,3462561,679173,14305,0.003465838,subway_interior-s,363776,561933,3425,0.003713607,chequered,1530368,222675,12894,0.00740971
181,texture,striped,0.024009848,white-c,72511065,2542569,680352,0.009147801,bus,1628191,1140242,18767,0.006825193,wheel,1513439,491192,11281,0.005659317,glass,2246777,584978,11101,0.003935612,airport_terminal-s,1480192,559144,8148,0.004011446,striped,2433536,443903,67467,0.024009848
182,texture,swirly,0.024809913,red-c,21004512,3261217,347640,0.014534606,motorbike,1440771,1451246,48360,0.01700627,wheel,1513439,684946,27728,0.012774013,glass,2246777,739055,16399,0.005522603,ball_pit-s,275968,617039,17149,0.019579658,swirly,1605632,626487,54038,0.024809913
183,texture,chequered,0.011632872,black-c,139916835,2476077,684280,0.004828781,dog,3793935,1028745,19146,0.003985815,hair,1159565,419306,6728,0.004279509,metal,3462561,727112,16452,0.003942279,conference_room-s,2308096,538400,9217,0.003248535,chequered,1530368,296296,21005,0.011632872
184,texture,chequered,0.015544919,white-c,72511065,2585501,584887,0.007849602,sky,36650987,1387267,416733,0.011076984,body,1291612,394948,7319,0.004358517,painted,13470129,559501,73230,0.005247055,conference_room-s,2308096,777259,13936,0.004537316,chequered,1530368,238107,27070,0.015544919
185,texture,bubbly,0.03072663,blue-c,61494563,3469537,1142402,0.0178999,plant,3760075,1741680,83632,0.015435604,wheel,1513439,557949,24367,0.011903639,plastic-opaque,577397,205967,2608,0.003340352,forest-needleleaf-s,740096,879474,30656,0.019293681,bubbly,1517824,1321195,84633,0.03072663
186,texture,zigzagged,0.034603174,white-c,72511065,2393460,331763,0.00444885,motorbike,1440771,859161,23669,0.010398183,wheel,1513439,407306,22767,0.011995397,metal,3462561,409265,12872,0.003335619,greenhouse-indoor-s,363776,376351,3239,0.004395512,zigzagged,1618176,850681,82573,0.034603174
187,color,red-c,0.04634604,red-c,21004512,3541838,1087237,0.04634604,skyscraper,1270392,1354077,43485,0.016848225,roof,443437,339712,9687,0.012524209,plastic-opaque,577397,521502,16514,0.015257048,skyscraper-s,4402944,714744,56696,0.011202547,crosshatched,1743616,1201454,107941,0.038045856
188,texture,grid,0.017993066,white-c,72511065,2806976,570262,0.00762915,car,5354795,1461986,68027,0.010079935,wheel,1513439,624581,25847,0.01223716,plastic-opaque,577397,499078,4969,0.004637398,building_facade-s,3148544,729964,19259,0.004990349,grid,1682240,527826,39063,0.017993066
189,texture,studded,0.013754485,white-c,72511065,2903975,722306,0.009670365,windowpane,8841352,1498100,75499,0.007355743,body,1291612,637402,12359,0.006448213,glass,2246777,672437,16479,0.00567706,airport_terminal-s,1480192,759272,10436,0.004681861,studded,1593088,367574,26602,0.013754485
190,color,purple-c,0.061177583,purple-c,10857154,3844743,847574,0.061177583,sky,36650987,2081163,1294639,0.034581332,screen,677188,424815,16413,0.015118968,plastic-opaque,577397,219888,5407,0.006828072,skyscraper-s,4402944,1158613,78045,0.014232667,frilly,1618176,1484377,156031,0.052954297
191,texture,banded,0.07349485,black-c,139916835,3544523,2491342,0.01767285,tvmonitor,1019561,1083439,17501,0.008391757,screen,677188,341293,10597,0.010514107,wood,9793596,821166,68667,0.00651113,home_theater-s,313600,424682,4505,0.006139467,banded,2571520,429919,205488,0.07349485
192,color,black-c,0.024666821,black-c,139916835,3637260,3455780,0.024666821,motorbike,1440771,1349254,24545,0.008875494,wheel,1513439,635799,17213,0.008073545,leather,470954,769790,5737,0.004645318,bar-s,765184,457642,10325,0.008515457,chequered,1530368,480011,34204,0.017308184
193,color,red-c,0.075215804,red-c,21004512,3849883,1738668,0.075215804,person,14523849,1166408,208663,0.013478134,arm,2299112,471207,40739,0.014925007,fabric,8548746,398378,127442,0.014449727,wine_cellar-bottle_storage-s,150528,495085,10572,0.016647744,frilly,1618176,1967810,197633,0.058327158
194,texture,striped,0.015320151,black-c,139916835,2554487,641110,0.004520264,person,14523849,1151369,82083,0.005264047,hair,1159565,521593,10429,0.006242185,glass,2246777,652089,9664,0.003344868,art_studio-s,1229312,603575,5650,0.0030921,striped,2433536,352536,42039,0.015320151
195,texture,swirly,0.014359923,white-c,72511065,2448338,332440,0.00445469,car,5354795,1216101,54567,0.008373887,wheel,1513439,564495,15801,0.007662454,glass,2246777,654310,15607,0.005408805,building_facade-s,3148544,689618,17081,0.004470201,swirly,1605632,324629,27326,0.014359923
196,texture,perforated,0.052952685,green-c,63326720,3171945,631048,0.00958055,skyscraper,1270392,1465065,40690,0.015099636,wheel,1513439,361830,17030,0.009164591,plastic-opaque,577397,119576,2976,0.004288203,forest-broadleaf-s,1216768,820747,44302,0.022226425,perforated,1793792,1385248,159873,0.052952685
