unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
273,scene,balcony-interior-s,0.162601626,green-c,63326720,3963904,516985,0.007742352,railing,875712,2759680,76921,0.021616307,back,593570,1430016,17306,0.008625915,wood,9793596,1367296,53540,0.004820231,balcony-interior-s,464128,1329664,250880,0.162601626,,24924928,225792,225792,0.009058883
274,scene,beach-s,0.052863436,blue-c,61494563,3976448,858334,0.013284297,sidewalk,4001057,3913728,336590,0.04441559,crosswalk,241792,1856512,15824,0.007598632,brick,422313,87808,123,0.000241177,beach-s,990976,2007040,150528,0.052863436,,24924928,363776,351232,0.014084507
275,scene,bar-s,0.231884058,black-c,139916835,3938816,1481653,0.010406767,person,14523849,2032128,797051,0.050577749,arm,2299112,1931776,139569,0.034113448,fabric,8548746,2671872,79793,0.007162216,bar-s,765184,301056,200704,0.231884058,,24924928,37632,37632,0.001509814
276,scene,bullring-s,0.142857143,green-c,63326720,3938816,840668,0.012655923,horse,1230680,3938816,594174,0.129864958,torso,7669375,3625216,349030,0.031887813,wood,9793596,326144,5513,0.000545074,bullring-s,137984,263424,50176,0.142857143,,24924928,150528,150528,0.006039255
277,scene,dirt_track-s,0.108108108,green-c,63326720,3938816,487784,0.007304589,car,5354795,3926272,527721,0.060287917,wheel,1513439,3524864,147114,0.030077349,foliage,30325,125440,4701,0.031119261,dirt_track-s,125440,388864,50176,0.108108108,,24924928,175616,175616,0.007045798
278,object,water,0.156016371,blue-c,61494563,3963904,815681,0.012618284,water,5662399,3788288,1275468,0.156016371,leg,2786636,2119936,34642,0.007110529,fabric,8548746,288512,7709,0.000873091,river-s,627200,652288,137984,0.120879121,bubbly,1517824,539392,37632,0.01863354
279,scene,train_station-outdoor-s,0.307692308,white-c,72511065,3951360,679627,0.008968091,train,1646804,3951360,1034206,0.226602874,coach,689166,3687936,381230,0.095405959,brick,422313,238336,593,0.000898409,train_station-outdoor-s,137984,75264,50176,0.307692308,,24924928,225792,225792,0.009058883
280,scene,forest-broadleaf-s,0.197969543,green-c,63326720,3976448,1897974,0.029018705,tree,21215516,3524864,1713226,0.074400249,trunk,43897,1216768,11637,0.009316845,wood,9793596,100352,21588,0.002186711,forest-broadleaf-s,1216768,1743616,489216,0.197969543,veined,1806336,551936,163072,0.074285714
281,scene,reception-s,0.315151515,orange-c,30348501,3938816,250104,0.007347958,counter,599104,2408448,179770,0.063572793,back,593570,1078784,7323,0.004398116,tile,3959469,1831424,36448,0.006333886,reception-s,790272,1931776,652288,0.315151515,,24924928,125440,125440,0.005032713
282,scene,poolroom-home-s,0.348659004,red-c,21004512,3976448,188199,0.007590885,pool table,435101,3299072,382048,0.113971884,back,593570,2019584,14056,0.00540803,carpet,4405463,1053696,39741,0.007333075,poolroom-home-s,1317120,3098368,1141504,0.348659004,,24924928,87808,87808,0.003522899
283,scene,garage-indoor-s,0.133333333,black-c,139916835,3951360,1003555,0.007024516,car,5354795,2094848,342168,0.048141991,wheel,1513439,1404928,86800,0.030654404,metal,3462561,1919232,72468,0.013649193,garage-indoor-s,815360,890624,200704,0.133333333,,24924928,313600,301056,0.012072435
284,scene,street-s,0.090113736,green-c,63326720,3926272,596384,0.00894711,road,12902886,3901184,754422,0.047005517,crosswalk,241792,2257920,13265,0.005334922,brick,422313,37632,39,8.48E-05,street-s,28111104,3148544,2584064,0.090113736,,24924928,25088,25088,0.001006543
285,scene,bistro-indoor-s,0.173913043,orange-c,30348501,3951360,395532,0.011666121,plate,277519,802816,22149,0.020931103,hair,1159565,702464,27832,0.015173943,food,1104928,3499776,84444,0.018681226,bistro-indoor-s,125440,213248,50176,0.173913043,,24924928,0,0,0
286,scene,galley-s,0.138888889,brown-c,182265724,3951360,1214358,0.006564001,stove,359571,137984,11448,0.023550371,button panel,31244,188160,1281,0.005872833,metal,3462561,3725568,255491,0.036853359,galley-s,401408,112896,62720,0.138888889,,24924928,12544,12544,0.000503271
287,scene,restaurant_patio-s,0.15,red-c,21004512,3951360,170696,0.00688702,chair,4633108,2446080,165220,0.023896553,arm,2299112,1505280,40174,0.010672602,glass,2246777,2044672,23015,0.005391907,restaurant_patio-s,263424,1179136,188160,0.15,,24924928,225792,225792,0.009058883
288,scene,field-cultivated-s,0.099009901,green-c,63326720,3951360,1911773,0.029247071,grass,12961339,3399424,1429820,0.095762203,torso,7669375,2370816,212439,0.021616235,wood,9793596,188160,4864,0.000487527,field-cultivated-s,639744,752640,125440,0.099009901,veined,1806336,727552,188160,0.080213904
289,scene,river-s,0.164179104,green-c,63326720,3951360,766911,0.01153056,water,5662399,3926272,1262447,0.151622993,torso,7669375,1693440,64917,0.006981901,wood,9793596,112896,10003,0.001010763,river-s,627200,1329664,275968,0.164179104,potholed,1580544,313600,25088,0.013422819
290,texture,stratified,0.15,blue-c,61494563,3951360,656653,0.010135212,mountain,5469345,2897664,520006,0.066268103,clouds,116722,602112,3715,0.00519494,fabric,8548746,25088,9178,0.001071613,coast-s,1103872,1354752,200704,0.088888889,stratified,1568000,1605632,413952,0.15
291,scene,greenhouse-indoor-s,0.213675214,green-c,63326720,3963904,1366994,0.020736024,plant,3760075,3286528,710468,0.112129555,pot,422616,1392384,84111,0.048594104,food,1104928,413952,6819,0.004509739,greenhouse-indoor-s,363776,1417472,313600,0.213675214,frilly,1618176,689920,225792,0.108433735
292,scene,rope_bridge-s,0.189873418,green-c,63326720,3976448,1080212,0.016311745,tree,21215516,2659328,793989,0.034400329,torso,7669375,1266944,54639,0.006151877,foliage,30325,301056,2018,0.006126978,rope_bridge-s,188160,990976,188160,0.189873418,cobwebbed,1505280,903168,326144,0.156626506
293,scene,ruin-s,0.096551724,blue-c,61494563,3963904,505924,0.007789133,ruins,91533,2972928,87195,0.029286936,shaft,46090,551936,11835,0.020189665,brick,422313,75264,4696,0.009527655,ruin-s,175616,1818880,175616,0.096551724,stratified,1568000,1103872,188160,0.075757576
294,scene,arrival_gate-outdoor-s,0.2,blue-c,61494563,3938816,908077,0.014073193,airplane,1293178,3938816,544223,0.116094195,body,1291612,3549952,288905,0.06345852,brick,422313,50176,226,0.000478547,arrival_gate-outdoor-s,451584,602112,175616,0.2,,24924928,100352,100352,0.00402617
295,scene,sandbox-s,0.259259259,pink-c,18491188,3951360,188599,0.008474855,person,14523849,2722048,509146,0.030420839,arm,2299112,2195200,89675,0.020359226,food,1104928,1141504,15852,0.007106672,sandbox-s,200704,652288,175616,0.259259259,stained,1693440,225792,37632,0.02
296,scene,sauna-s,0.193877551,orange-c,30348501,3963904,700399,0.020837763,bench,486371,1442560,62679,0.033585496,lid,90429,1053696,13936,0.012330681,tile,3959469,990976,64966,0.013297775,sauna-s,238336,1229312,238336,0.193877551,zigzagged,1618176,188160,50176,0.028571429
297,object,house,0.088054352,green-c,63326720,3988992,679193,0.010192504,house,1833277,3825920,457989,0.088054352,roof,443437,1818880,69313,0.031606417,brick,422313,100352,268,0.00051302,courthouse-s,288512,2521344,163072,0.061611374,lined,1568000,451584,50176,0.025477707
298,scene,natural_history_museum-s,0.13559322,black-c,139916835,3976448,912006,0.006378499,aquarium,93689,2119936,45309,0.02089594,body,1291612,1367296,48519,0.018586885,metal,3462561,1404928,44359,0.00919714,natural_history_museum-s,125440,715008,100352,0.13559322,studded,1593088,551936,50176,0.023952096
299,scene,office-s,0.191709845,black-c,139916835,3951360,1086001,0.007605997,tvmonitor,1019561,2834944,221822,0.061062856,screen,677188,2157568,166513,0.062405486,paper,471596,1480192,18547,0.009593734,office-s,1542912,1342208,464128,0.191709845,crosshatched,1743616,413952,37632,0.017751479
300,scene,barn-s,0.07027027,green-c,63326720,3951360,847805,0.012762329,house,1833277,3825920,308817,0.057718704,roof,443437,1555456,47666,0.024428731,foliage,30325,238336,313,0.001166396,barn-s,200704,2283008,163072,0.07027027,grooved,1505280,376320,25088,0.013513514
301,scene,shoe_shop-s,0.284768212,orange-c,30348501,3938816,281528,0.008278826,shelf,1919975,2446080,271955,0.066426077,shop window,233888,953344,15628,0.013338978,food,1104928,1103872,15331,0.006989385,shoe_shop-s,577024,1856512,539392,0.284768212,braided,1568000,664832,87808,0.040935673
302,scene,building_facade-s,0.093394077,grey-c,159331282,3951360,1140262,0.007032474,building,35246027,3851008,2037577,0.054981295,shop window,233888,2659328,121280,0.043752814,glass,2246777,288512,8217,0.003251589,building_facade-s,3148544,2872576,514304,0.093394077,,24924928,213248,188160,0.007541478
303,scene,shopping_mall-indoor-s,0.183486239,grey-c,159331282,3963904,932266,0.005741865,ceiling,12122565,1806336,296176,0.02172537,balcony,317196,589568,3653,0.004044907,granite,1315719,1204224,32015,0.012868138,shopping_mall-indoor-s,263424,1354752,250880,0.183486239,,24924928,250880,238336,0.009557344
304,scene,bathroom-s,0.135752688,grey-c,159331282,3963904,1431489,0.008843793,bathtub,583451,1430016,100093,0.052312303,lid,90429,1254400,18539,0.013978089,tile,3959469,1053696,128642,0.026336656,bathroom-s,9257472,1342208,1266944,0.135752688,,24924928,0,0,0
305,scene,mountain_snowy-s,0.260869565,blue-c,61494563,3938816,1303110,0.020319734,snow,995032,3888640,411972,0.092128721,balcony,317196,1379840,11124,0.006598209,painted,13470129,50176,2010,0.000148687,mountain_snowy-s,1793792,2207744,827904,0.260869565,,24924928,238336,225792,0.009054326
306,scene,mountain_snowy-s,0.402654867,blue-c,61494563,3951360,1509617,0.023611264,mountain,5469345,3800832,1023263,0.124078292,leg,2786636,1266944,23454,0.005819669,fabric,8548746,87808,17192,0.001994579,mountain_snowy-s,1793792,2182656,1141504,0.402654867,marbled,1693440,338688,37632,0.018867925
307,scene,ocean-s,0.209677419,blue-c,61494563,3963904,1874789,0.029485381,sky,36650987,3487232,2641132,0.070435658,wing,323329,2646784,65082,0.022403203,wood,9793596,37632,922,9.38E-05,ocean-s,313600,627200,163072,0.209677419,flecked,1580544,539392,50176,0.024242424
308,scene,skyscraper-s,0.620603015,blue-c,61494563,3988992,1341240,0.020910377,skyscraper,1270392,3901184,1024601,0.247071902,crosswalk,241792,200704,932,0.002110679,,24924928,137984,75264,0,skyscraper-s,4402944,3687936,3098368,0.620603015,grid,1682240,137984,25088,0.013975543
309,scene,slum-s,0.129032258,grey-c,159331282,3926272,1005039,0.006194289,building,35246027,3273984,828091,0.021969987,wheel,1513439,1705984,23979,0.007504121,concrete,382930,702464,6882,0.006381014,slum-s,200704,1555456,200704,0.129032258,cracked,1593088,489216,37632,0.018404908
310,scene,mountain_snowy-s,0.346666667,blue-c,61494563,3963904,1384047,0.021600617,mountain,5469345,3474688,937825,0.117137227,clouds,116722,1053696,6340,0.00544637,fabric,8548746,75264,16056,0.001865252,mountain_snowy-s,1793792,2007040,978432,0.346666667,marbled,1693440,765184,75264,0.031578947
311,scene,baseball_field-s,0.093220339,green-c,63326720,3976448,1639838,0.024973421,grass,12961339,3411968,859118,0.055376275,leg,2786636,1266944,43830,0.010930856,metal,3462561,150528,2806,0.000777224,baseball_field-s,137984,1480192,137984,0.093220339,cobwebbed,1505280,1292032,150528,0.056872038
312,object,horse,0.125530731,green-c,63326720,3951360,408667,0.006111419,horse,1230680,3863552,568161,0.125530731,torso,7669375,3236352,401328,0.038205708,food,1104928,439040,3963,0.002573368,corral-s,175616,250880,37632,0.096774194,,24924928,351232,338688,0.013581489
313,scene,stadium-baseball-s,0.097560976,green-c,63326720,3951360,1008728,0.015221637,grandstand,516123,3248896,272193,0.077929161,base,72883,903168,14058,0.014613412,tile,3959469,163072,5915,0.001436856,stadium-baseball-s,150528,1542912,150528,0.097560976,meshed,1756160,1392384,100352,0.032921811
314,scene,stadium-baseball-s,0.111111111,green-c,63326720,3963904,1270732,0.019247714,grandstand,516123,3361792,288728,0.080443844,leg,2786636,1292032,43269,0.01072236,carpet,4405463,112896,838,0.0001855,stadium-baseball-s,150528,1354752,150528,0.111111111,cobwebbed,1505280,1304576,112896,0.041860465
315,scene,stadium-baseball-s,0.107142857,green-c,63326720,3963904,1296153,0.019640327,grandstand,516123,3098368,260135,0.077551399,base,72883,940800,13894,0.013896932,carpet,4405463,87808,838,0.000186536,stadium-baseball-s,150528,1404928,150528,0.107142857,cobwebbed,1505280,1593088,163072,0.055555556
316,scene,theater-indoor_procenium-s,0.193877551,red-c,21004512,3951360,448222,0.018289065,seat,1488057,3161088,293429,0.067366422,hair,1159565,1467648,48445,0.018786103,skin,177664,464128,6579,0.010357156,theater-indoor_procenium-s,288512,1179136,238336,0.193877551,polka-dotted,1705984,689920,75264,0.032432432
317,scene,cockpit-s,0.069767442,black-c,139916835,3963904,1362942,0.009563311,person,14523849,3575040,636101,0.036426085,arm,2299112,1931776,80773,0.019462834,fabric,8548746,564480,24195,0.002662,cockpit-s,539392,1191680,112896,0.069767442,,24924928,551936,489216,0.019578313
318,scene,staircase-s,0.417721519,brown-c,182265724,3976448,1196787,0.006467532,stairway,494268,689920,101298,0.093544127,fire escape,51663,250880,12591,0.043424429,concrete,382930,1003520,19470,0.014243076,staircase-s,865536,539392,413952,0.417721519,spiralled,1605632,87808,75264,0.046511628
319,scene,pantry-s,0.147286822,brown-c,182265724,3926272,1132721,0.006120855,shelf,1919975,1931776,239554,0.066318088,drawer,540514,677376,13815,0.011473538,painted,13470129,1994496,92677,0.006028969,pantry-s,413952,1442560,238336,0.147286822,,24924928,225792,225792,0.009058883
320,scene,street-s,0.113484646,grey-c,159331282,3988992,1388851,0.008576785,road,12902886,3976448,941781,0.059091945,crosswalk,241792,2709504,43735,0.015041817,,24924928,12544,0,0,street-s,28111104,3273984,3198720,0.113484646,potholed,1580544,12544,12544,0.007936508
321,object,train,0.171475004,black-c,139916835,3963904,1114285,0.00780495,train,1646804,3386880,736807,0.171475004,coach,689166,2596608,340074,0.115447602,brick,422313,539392,12554,0.013226557,subway_station-corridor-s,188160,627200,112896,0.160714286,,24924928,225792,225792,0.009058883
322,scene,supermarket-s,0.160714286,yellow-c,34166024,3951360,378109,0.010018979,shelf,1919975,2809856,349083,0.079685707,body,1291612,614656,31154,0.016614457,food,1104928,1467648,93428,0.037685527,supermarket-s,388864,2057216,338688,0.160714286,bumpy,2082304,677376,150528,0.057692308
323,scene,bar-s,0.106666667,orange-c,30348501,3976448,353246,0.010398242,bar,337147,426496,30639,0.041799226,hair,1159565,338688,5441,0.003644799,metal,3462561,3487232,169282,0.024965965,bar-s,765184,275968,100352,0.106666667,,24924928,12544,12544,0.000503271
324,scene,bayou-s,0.12345679,green-c,63326720,3963904,970503,0.014633613,water,5662399,3876096,1016261,0.119248192,torso,7669375,1869056,82230,0.008695881,wood,9793596,150528,14724,0.001482869,bayou-s,125440,1016064,125440,0.12345679,matted,1593088,275968,37632,0.020547945
325,object,water,0.192082846,green-c,63326720,3951360,935459,0.014100423,water,5662399,3876096,1536958,0.192082846,torso,7669375,2032128,91427,0.00951366,wood,9793596,150528,17623,0.001775349,river-s,627200,1016064,213248,0.149122807,,24924928,426496,376320,0.015067805
326,scene,jacuzzi-indoor-s,0.198895028,blue-c,61494563,3963904,762955,0.011793013,swimming pool,200439,2872576,176286,0.060856918,roof,443437,865536,4702,0.003605079,granite,1315719,413952,17301,0.010103541,jacuzzi-indoor-s,526848,2195200,451584,0.198895028,crystalline,1530368,326144,37632,0.020689655
327,scene,jacuzzi-indoor-s,0.15270936,blue-c,61494563,3976448,1136650,0.017667852,swimming pool,200439,3637760,184927,0.050619554,roof,443437,865536,9133,0.007026249,food,1104928,137984,1597,0.001286539,jacuzzi-indoor-s,526848,2408448,388864,0.15270936,crystalline,1530368,514304,50176,0.025157233
328,scene,building_facade-s,0.079710145,blue-c,61494563,3951360,458845,0.007060557,building,35246027,3361792,1851150,0.050362289,column,193649,1756160,34451,0.017986716,concrete,382930,175616,2324,0.004178188,building_facade-s,3148544,2458624,413952,0.079710145,interlaced,1630720,426496,125440,0.064935065
329,scene,living_room-s,0.1,brown-c,182265724,4001536,1252735,0.006771009,tvmonitor,1019561,1693440,66716,0.025211192,screen,677188,1492736,41519,0.019507096,carpet,4405463,2784768,99928,0.014093615,living_room-s,9621248,1279488,990976,0.1,,24924928,0,0,0
330,scene,television_studio-s,0.186046512,black-c,139916835,3951360,1358889,0.00953544,tvmonitor,1019561,3023104,153430,0.039449918,screen,677188,2157568,119408,0.043975211,paper,471596,1492736,14615,0.00749596,television_studio-s,200704,1078784,200704,0.186046512,,24924928,388864,388864,0.015601409
331,scene,temple-east_asia-s,0.075,blue-c,61494563,3951360,502516,0.007737752,temple,66925,2972928,66925,0.022511477,column,193649,1078784,13387,0.010632654,fabric,8548746,225792,12059,0.001376209,temple-east_asia-s,150528,2007040,150528,0.075,interlaced,1630720,664832,87808,0.039772727
332,scene,parlor-s,0.110497238,red-c,21004512,3988992,288002,0.011657403,altarpiece,49387,2044672,41335,0.020136657,footboard,366693,627200,5720,0.00578846,carpet,4405463,1680896,64487,0.010708796,parlor-s,1003520,1517824,250880,0.110497238,interlaced,1630720,250880,25088,0.013513514
333,scene,reception-s,0.070707071,white-c,72511065,3963904,439407,0.005778967,bus,1628191,3424512,130729,0.026560278,coach,689166,1605632,21385,0.009406562,linoleum,64219,539392,2667,0.004438018,reception-s,790272,1869056,175616,0.070707071,,24924928,476672,476672,0.019124308
334,scene,topiary_garden-s,0.091666667,green-c,63326720,3976448,1648667,0.025111256,plant,3760075,3650304,448994,0.064497797,pot,422616,1404928,22920,0.012700707,foliage,30325,137984,1209,0.007235189,topiary_garden-s,137984,1505280,137984,0.091666667,frilly,1618176,514304,62720,0.03030303
335,scene,skyscraper-s,0.15037594,blue-c,61494563,3963904,1172696,0.018241922,skyscraper,1270392,3825920,293866,0.061190901,cloud,129326,752640,3710,0.004224281,metal,3462561,25088,246,7.05E-05,skyscraper-s,4402944,3273984,1003520,0.15037594,,24924928,250880,213248,0.008542714
336,scene,toyshop-s,0.110344828,red-c,21004512,3963904,255472,0.010337579,shelf,1919975,2596608,250358,0.058683731,wheel,1513439,1028608,21196,0.008408272,food,1104928,1166592,7668,0.003387147,toyshop-s,301056,1718528,200704,0.110344828,sprinkled,1718528,689920,137984,0.060773481
337,scene,subway_interior-s,0.178082192,black-c,139916835,3963904,1067908,0.007477675,seat,1488057,3110912,423471,0.101418082,coach,689166,1618176,69697,0.031147479,glass,2246777,827904,16982,0.005553849,subway_interior-s,363776,1793792,326144,0.178082192,,24924928,388864,376320,0.015090543
338,scene,subway_station-platform-s,0.421052632,white-c,72511065,3963904,626863,0.008264715,train,1646804,3926272,1028459,0.226302679,coach,689166,3575040,398869,0.103191261,brick,422313,200704,593,0.000952727,subway_station-platform-s,150528,188160,100352,0.421052632,,24924928,225792,225792,0.009058883
339,scene,forest-needleleaf-s,0.106951872,green-c,63326720,3963904,1579006,0.024029328,tree,21215516,3863552,1345104,0.056674224,torso,7669375,1292032,65323,0.007342894,fabric,8548746,100352,2892,0.000334482,forest-needleleaf-s,740096,1856512,250880,0.106951872,bumpy,2082304,388864,50176,0.020725389
340,scene,forest-broadleaf-s,0.086486486,green-c,63326720,3963904,1070069,0.016159167,tree,21215516,3336704,1271354,0.054609395,roof,443437,1580544,16899,0.008419686,wood,9793596,263424,24674,0.002459445,forest-broadleaf-s,1216768,1304576,200704,0.086486486,fibrous,1831424,476672,37632,0.016574586
341,texture,potholed,0.135802469,grey-c,159331282,3963904,1173281,0.007237029,earth,4188226,2383360,381621,0.06165156,leg,2786636,1016064,15564,0.004109702,wood,9793596,163072,6245,0.000627612,excavation-s,150528,903168,125440,0.135135135,potholed,1580544,1881600,413952,0.135802469
342,scene,field-wild-s,0.166666667,green-c,63326720,3951360,836928,0.012596531,grass,12961339,3675392,1171139,0.075725456,torso,7669375,2521344,269563,0.027170523,wood,9793596,200704,3288,0.000329096,field-wild-s,602112,802816,200704,0.166666667,potholed,1580544,489216,87808,0.044303797
343,scene,japanese_garden-s,0.071428571,purple-c,10857154,3951360,216573,0.01484196,aquarium,93689,727552,45515,0.058674068,wave,42267,338688,6283,0.016769334,fabric,8548746,25088,8259,0.000964208,japanese_garden-s,125440,62720,12544,0.071428571,blotchy,3963904,3487232,489216,0.07027027
344,scene,utility_room-s,0.257142857,grey-c,159331282,3963904,1270816,0.007843363,washer,211900,1329664,135778,0.096585113,drawer,540514,1041152,11492,0.007318934,tile,3959469,2345728,76144,0.012224009,utility_room-s,413952,1241856,338688,0.257142857,,24924928,0,0,0
345,scene,mountain-s,0.176,blue-c,61494563,3938816,953713,0.014790911,mountain,5469345,3825920,948138,0.113588544,cloud,129326,652288,9269,0.012001113,food,1104928,37632,83,7.26E-05,mountain-s,1166592,2521344,551936,0.176,stratified,1568000,413952,75264,0.039473684
346,texture,frilly,0.227027027,green-c,63326720,3963904,1735145,0.026468344,plant,3760075,2772224,687850,0.117692874,pot,422616,1116416,89713,0.061900106,food,1104928,238336,4170,0.003114046,greenhouse-indoor-s,363776,1304576,175616,0.117647059,frilly,1618176,1229312,526848,0.227027027
347,object,cat,0.16749083,black-c,139916835,3963904,839620,0.005869781,cat,4163987,3851008,1149849,0.16749083,head,4946761,3825920,611249,0.074894822,fabric,8548746,1016064,154898,0.016461153,operating_room-s,213248,12544,12544,0.058823529,smeared,1869056,62720,12544,0.006535948
348,scene,bridge-s,0.187096774,blue-c,61494563,3938816,705872,0.010905286,train,1646804,3813376,306668,0.059506604,coach,689166,1655808,86679,0.038382497,concrete,382930,75264,1117,0.00244379,bridge-s,639744,1668352,363776,0.187096774,,24924928,288512,275968,0.011066398
349,scene,village-s,0.07106599,green-c,63326720,3951360,723275,0.01086736,mountain,5469345,3913728,349260,0.038661416,roof,443437,1254400,35103,0.021111615,paper,471596,62720,96,0.000179701,village-s,188160,2458624,175616,0.07106599,crosshatched,1743616,137984,12544,0.006711409
350,scene,field-cultivated-s,0.171779141,green-c,63326720,3951360,1604862,0.024437085,field,1883336,3060736,431117,0.095528761,torso,7669375,878080,38712,0.004549673,food,1104928,62720,4298,0.003694503,field-cultivated-s,639744,1756160,351232,0.171779141,frilly,1618176,1141504,250880,0.1
351,scene,mountain_snowy-s,0.192982456,blue-c,61494563,4001536,890515,0.01378387,mountain,5469345,2634240,810389,0.111115758,clouds,116722,740096,37795,0.046146445,metal,3462561,50176,424,0.000120718,mountain_snowy-s,1793792,1618176,551936,0.192982456,potholed,1580544,1693440,351232,0.120171674
352,scene,volleyball_court-outdoor-s,0.075342466,green-c,63326720,3951360,898820,0.013540675,court,244272,3700480,137606,0.036144135,leg,2786636,1254400,30049,0.007491672,wood,9793596,163072,2070,0.000207944,volleyball_court-outdoor-s,137984,1831424,137984,0.075342466,,24924928,865536,689920,0.027486257
353,scene,waiting_room-s,0.36196319,brown-c,182265724,3951360,1099379,0.005938811,sofa,4094071,1906688,246529,0.042843091,back pillow,282308,1379840,46394,0.028713529,fabric,8548746,2358272,173245,0.016140177,waiting_room-s,1329664,1455104,740096,0.36196319,,24924928,25088,25088,0.001006543
354,scene,amusement_park-s,0.192771084,blue-c,61494563,3938816,982843,0.015249571,water,5662399,3600128,586706,0.067625416,arm,2299112,1354752,16999,0.004674081,wood,9793596,213248,5852,0.000585142,amusement_park-s,564480,1919232,401408,0.192771084,crystalline,1530368,250880,25088,0.014285714
355,scene,water_tower-s,0.147651007,blue-c,61494563,3963904,1103290,0.017143765,train,1646804,3700480,270523,0.053286534,coach,689166,1731072,86402,0.037021453,concrete,382930,112896,3326,0.006753299,water_tower-s,275968,1869056,275968,0.147651007,,24924928,238336,238336,0.009562154
356,scene,creek-s,0.229885057,green-c,63326720,3976448,1007009,0.015189553,waterfall,258712,3424512,258599,0.075511625,clouds,116722,451584,11539,0.020725007,wood,9793596,37632,7045,0.000717108,creek-s,577024,2107392,501760,0.229885057,stratified,1568000,1229312,100352,0.037209302
357,scene,watering_hole-s,0.159090909,green-c,63326720,3976448,845522,0.01272272,water,5662399,3813376,776418,0.089250045,torso,7669375,2922752,328158,0.031971842,wood,9793596,188160,8367,0.000838932,watering_hole-s,125440,514304,87808,0.159090909,potholed,1580544,351232,112896,0.062068966
358,scene,beach-s,0.331168831,blue-c,61494563,3963904,1380018,0.021536383,sea,2272224,3838464,794353,0.149417409,wave,42267,1555456,40342,0.025903745,fabric,8548746,50176,398,4.63E-05,beach-s,990976,1580544,639744,0.331168831,crystalline,1530368,376320,25088,0.013333333
359,scene,kitchen-s,0.092866756,orange-c,30348501,3963904,397479,0.011719884,cabinet,5324231,1179136,325926,0.052760682,drawer,540514,1103872,24246,0.014965373,granite,1315719,2609152,64106,0.016604481,kitchen-s,9006592,1179136,865536,0.092866756,,24924928,0,0,0
360,texture,fibrous,0.177884615,yellow-c,34166024,3988992,558706,0.014860661,field,1883336,2784768,453672,0.107647246,torso,7669375,1605632,142963,0.015655093,wood,9793596,125440,8898,0.000897868,field-cultivated-s,639744,1191680,238336,0.149606299,fibrous,1831424,1241856,464128,0.177884615
361,scene,windmill-s,0.15503876,blue-c,61494563,3988992,1467281,0.022920437,sky,36650987,3700480,1828154,0.047455783,clouds,116722,1643264,26174,0.015096216,wood,9793596,62720,394,4.00E-05,windmill-s,250880,1618176,250880,0.15503876,smeared,1869056,250880,25088,0.011976048
362,scene,windmill-s,0.149253731,blue-c,61494563,3988992,1272432,0.01981638,field,1883336,3449600,205624,0.040103664,wing,323329,1379840,21315,0.012673514,wood,9793596,62720,6181,0.000627504,windmill-s,250880,1680896,250880,0.149253731,cracked,1593088,351232,50176,0.026490066
363,scene,yard-s,0.178947368,green-c,63326720,3963904,1626769,0.024774193,grass,12961339,3888640,1269654,0.081490855,torso,7669375,2546432,217406,0.021744077,wood,9793596,401408,17898,0.001758653,yard-s,288512,1116416,213248,0.178947368,matted,1593088,225792,25088,0.013986014
364,scene,youth_hostel-s,0.184931507,yellow-c,34166024,3951360,253266,0.006688813,bed,5899566,1680896,460156,0.064625874,headboard,500152,1304576,43707,0.024819125,fabric,8548746,2170112,199803,0.018994387,youth_hostel-s,614656,1555456,338688,0.184931507,,24924928,0,0,0
365,scene,zen_garden-s,0.3125,grey-c,159331282,3951360,1564140,0.009671992,plant,3760075,1304576,121693,0.024619469,pot,422616,715008,7801,0.006904621,food,1104928,175616,11720,0.0092369,zen_garden-s,125440,401408,125440,0.3125,porous,1856512,2609152,589568,0.15210356
