unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
167,part,ear,0.011528133,blue-c,61494563,2256293,329597,0.005196948,track,493725,1271080,12156,0.006935787,ear,784263,438805,13939,0.011528133,metal,3462561,388381,24765,0.006472518,highway-s,4076800,496087,20857,0.004581912,veined,1806336,214640,12186,0.006066338
168,material,wallpaper,0.012496132,orange-c,30348501,2316011,161992,0.004983983,wall,48917895,926879,496430,0.010059709,hand,398768,114724,1290,0.002518538,wallpaper,479323,430342,11227,0.012496132,waiting_room-s,1329664,659204,15433,0.007820374,studded,1593088,96687,6573,0.003905057
169,texture,frilly,0.009656994,red-c,21004512,1990481,87265,0.003809413,person,14523849,882877,78213,0.005102452,headboard,500152,375152,6211,0.007146531,fabric,8548746,416728,36979,0.004141683,parlor-s,1003520,457363,6533,0.004492041,frilly,1618176,204059,17429,0.009656994
170,texture,honeycombed,0.037448773,orange-c,30348501,2602361,183705,0.005606376,sofa,4094071,1046728,57198,0.011251473,seat cushion,340448,237039,7697,0.013508486,fabric,8548746,417391,88736,0.009995718,living_room-s,9621248,587992,62515,0.006161101,honeycombed,1555456,511254,74602,0.037448773
171,texture,cobwebbed,0.021410673,grey-c,159331282,2421846,569016,0.003530224,fence,2236367,1169840,30030,0.008894676,balcony,317196,229257,3738,0.006887593,tile,3959469,395385,71170,0.016614204,airport_terminal-s,1480192,694932,13452,0.006222961,cobwebbed,1505280,235691,36494,0.021410673
172,texture,crystalline,0.008966572,white-c,72511065,2210261,314373,0.004225049,lamp,593361,1064178,12277,0.007462033,shade,197478,290740,4278,0.008839939,fabric,8548746,494844,50703,0.005638123,living_room-s,9621248,590521,45894,0.004514515,crystalline,1530368,197121,15352,0.008966572
173,part,roof,0.017289096,red-c,21004512,2968395,114239,0.004788155,house,1833277,1742879,56623,0.016088214,roof,443437,618859,18054,0.017289096,fabric,8548746,427346,66012,0.007408688,house-s,689920,868288,12385,0.008011913,paisley,1555456,273593,11992,0.006599683
174,part,screen,0.015100586,blue-c,61494563,2320104,373100,0.005881002,sea,2272224,1160271,31664,0.009310666,screen,677188,186824,12853,0.015100586,glass,2246777,337672,35536,0.013941629,mountain_snowy-s,1793792,700133,17040,0.006879609,waffled,1555456,279174,15032,0.008261165
175,object,person,0.023945555,red-c,21004512,2894500,167319,0.007050445,person,14523849,1166294,366923,0.023945555,back,593570,572941,21327,0.018623208,fabric,8548746,665873,150292,0.016580602,skyscraper-s,4402944,626300,35243,0.007057067,,24924928,95503,81281,0.003259173
176,texture,grid,0.042277922,white-c,72511065,2912462,598682,0.008001112,bus,1628191,1028866,27994,0.0106479,screen,677188,403428,10504,0.009815795,glass,2246777,399185,18773,0.00714566,airport_terminal-s,1480192,425119,15748,0.008334202,grid,1682240,941974,106446,0.042277922
177,part,wheel,0.078402124,black-c,139916835,2845972,620898,0.004368156,bicycle,1152271,1268701,116845,0.05071118,wheel,1513439,466737,143963,0.078402124,ceramic,679072,538959,18780,0.015659774,wine_cellar-barrel_storage-s,263424,545002,7257,0.009058014,spiralled,1605632,363683,41411,0.021479804
178,object,mountain,0.046295879,blue-c,61494563,2860536,806421,0.012689816,mountain,5469345,2313710,344380,0.046295879,nose,155124,444485,20746,0.035839223,glass,2246777,138874,7413,0.003117014,mountain_snowy-s,1793792,1190502,85532,0.029506389,meshed,1756160,349928,24285,0.011665369
179,part,arm,0.023503858,pink-c,18491188,2662381,273067,0.013077607,person,14523849,1200662,239639,0.015475685,arm,2299112,377891,61475,0.023503858,fabric,8548746,439339,128942,0.014554681,desert-sand-s,275968,593795,8770,0.010185913,cracked,1593088,341145,28878,0.015156231
180,texture,zigzagged,0.046084193,white-c,72511065,2741289,296899,0.003961006,bicycle,1152271,1398948,34748,0.013808226,wheel,1513439,267136,42217,0.024285561,tile,3959469,332801,39405,0.009265519,airport_terminal-s,1480192,776117,13014,0.005801288,zigzagged,1618176,552342,95620,0.046084193
181,object,chair,0.019553555,black-c,139916835,2758871,655515,0.004615647,chair,4633108,1245909,112751,0.019553555,wheel,1513439,359779,27147,0.014705285,glass,2246777,452104,13636,0.005078121,dining_room-s,5694976,725446,73906,0.011645129,meshed,1756160,306342,28714,0.014118482
182,texture,woven,0.120707243,purple-c,10857154,3656640,98687,0.006846082,skyscraper,1270392,437368,28384,0.016901516,roof,443437,38940,6520,0.013701595,plastic-opaque,577397,118330,12481,0.018267213,desert-sand-s,275968,246369,6502,0.012604806,woven,1781248,2868201,500775,0.120707243
183,part,ear,0.011440792,blue-c,61494563,2394453,259464,0.004077728,dog,3793935,1178169,41904,0.008499452,ear,784263,311094,12390,0.011440792,carpet,4405463,482413,31393,0.006464143,attic-s,1216768,615256,8035,0.00440518,freckled,1555456,127045,13268,0.007948561
184,material,painted,0.020329569,yellow-c,34166024,2618115,312456,0.008567085,ceiling,12122565,748136,107376,0.008412855,shade,197478,104901,2075,0.006909665,painted,13470129,713305,282598,0.020329569,bedroom-s,19167232,496631,112648,0.005761688,freckled,1555456,75151,4651,0.002860471
185,part,door frame,0.013949907,black-c,139916835,3166199,662655,0.00465281,door,5745972,1044339,57110,0.00848185,door frame,221497,222318,6106,0.013949907,painted,13470129,646578,82863,0.005904512,bathroom-s,9257472,607761,90507,0.009259288,freckled,1555456,188808,11585,0.006686178
186,material,skin,0.012455044,blue-c,61494563,2567415,382584,0.006007972,horse,1230680,1195722,23567,0.009807998,arm,2299112,334395,31830,0.012234416,skin,177664,501910,8360,0.012455044,conference_room-s,2308096,539777,16520,0.005834666,wrinkled,1555456,162393,10137,0.005936013
187,part,muzzle,0.015123076,green-c,63326720,2504440,446240,0.006824815,fence,2236367,1345943,26205,0.007369018,muzzle,666221,404610,15953,0.015123076,metal,3462561,375034,53650,0.014178324,cockpit-s,539392,627185,9036,0.007806203,scaly,1568000,314359,17690,0.009486938
188,part,neck,0.015332636,red-c,21004512,2511774,151709,0.00649312,dog,3793935,1173134,51889,0.010556887,neck,812426,486685,19618,0.015332636,food,1104928,536508,16290,0.010023715,hotel_room-s,2207744,529703,10376,0.003804815,freckled,1555456,218470,12752,0.007240625
189,texture,cobwebbed,0.029637053,red-c,21004512,2481801,93279,0.003987469,airplane,1293178,1172506,18321,0.007486017,body,1291612,258043,21333,0.013958446,metal,3462561,408935,20190,0.005242378,escalator-indoor-s,175616,533478,3834,0.005436293,cobwebbed,1505280,267060,51015,0.029637053
190,part,muzzle,0.037063947,pink-c,18491188,2603677,86112,0.004098863,bottle,940208,1169536,23993,0.011503291,muzzle,666221,591274,44942,0.037063947,ceramic,679072,541333,10533,0.00870588,dinette-vehicle-s,564480,448454,5477,0.00543646,zigzagged,1618176,254659,21926,0.011846071
191,part,neck,0.015938677,pink-c,18491188,2544717,82223,0.003924036,countertop,263601,1213344,15373,0.010518127,neck,812426,370852,18564,0.015938677,granite,1315719,484884,27957,0.015771338,theater-indoor_procenium-s,288512,590908,6126,0.00701482,cobwebbed,1505280,212595,10486,0.006141541
192,texture,zigzagged,0.064479914,orange-c,30348501,3404696,188267,0.005609039,bed,5899566,941000,66738,0.009852332,wing,323329,189761,6180,0.012191513,paper,471596,802612,17828,0.014189974,car_interior-backseat-s,163072,519177,4611,0.006804518,zigzagged,1618176,970356,156798,0.064479914
193,texture,freckled,0.00970118,orange-c,30348501,2774781,155398,0.004713618,ceiling,12122565,1105272,108499,0.008270158,body,1291612,133004,12210,0.008644823,painted,13470129,581300,109866,0.007880465,hotel_room-s,2207744,684143,13802,0.00479555,freckled,1555456,229312,17148,0.00970118
194,part,hair,0.020180989,pink-c,18491188,2195026,96808,0.004701835,person,14523849,1185541,286701,0.01858956,hair,1159565,558279,33982,0.020180989,fabric,8548746,334004,64978,0.007368982,cockpit-s,539392,531475,5380,0.005049334,paisley,1555456,137415,5361,0.00317687
195,part,ear,0.01876871,red-c,21004512,2072343,71863,0.0031238,tvmonitor,1019561,948193,17266,0.008852144,ear,784263,327232,20477,0.01876871,leather,470954,550159,7016,0.00691847,living_room-s,9621248,562899,53601,0.005291028,zigzagged,1618176,81417,10904,0.00645708
196,texture,fibrous,0.024369271,yellow-c,34166024,2509018,148824,0.004074443,painting,2207098,1308236,65465,0.018976083,eye,110350,285903,7066,0.018155797,paper,471596,274349,6889,0.00932135,bathroom-s,9257472,769550,67121,0.006739123,fibrous,1831424,309307,50927,0.024369271
197,object,car,0.016889322,black-c,139916835,2212662,698955,0.004942037,car,5354795,1170055,108370,0.016889322,bumper,31416,418178,4234,0.009506916,ceramic,679072,369105,7371,0.007082011,office-s,1542912,694419,11717,0.005264615,freckled,1555456,132302,5374,0.003194277
198,part,wheel,0.050137997,black-c,139916835,2216029,1221657,0.008669694,motorbike,1440771,1139370,109016,0.044115939,wheel,1513439,630256,102349,0.050137997,metal,3462561,284481,13158,0.003523945,shoe_shop-s,577024,424900,7251,0.007289833,paisley,1555456,201220,17992,0.010348056
199,texture,veined,0.041989346,blue-c,61494563,2651117,628594,0.009896455,sky,36650987,1243368,704703,0.0189489,back pillow,282308,71128,2624,0.00747979,leather,470954,207378,5583,0.008298786,highway-s,4076800,606330,50507,0.010902463,veined,1806336,828407,106173,0.041989346
200,part,head,0.115662724,pink-c,18491188,3046094,179267,0.00839343,dog,3793935,1722460,294098,0.056315832,head,4946761,1035321,620173,0.115662724,carpet,4405463,417870,45674,0.009559912,art_gallery-s,953344,543974,8531,0.005730168,freckled,1555456,317692,89879,0.050401257
201,part,wheel,0.030165829,pink-c,18491188,2561349,91746,0.004377029,motorbike,1440771,1279707,36910,0.013754077,wheel,1513439,435336,57065,0.030165829,metal,3462561,352935,13802,0.003630487,shoe_shop-s,577024,650446,8299,0.006807084,cobwebbed,1505280,326252,45565,0.025512789
202,object,bird,0.031430821,white-c,72511065,2769229,317883,0.004240565,bird,1030707,1588396,79812,0.031430821,wing,323329,695001,27756,0.028020118,skin,177664,391029,2760,0.004876902,hotel_room-s,2207744,691737,14030,0.004862325,cobwebbed,1505280,181870,19712,0.011821729
203,texture,frilly,0.023843946,pink-c,18491188,3040943,179416,0.008402491,sky,36650987,1518971,569315,0.015141097,neck,812426,471797,21586,0.017095967,food,1104928,414555,25401,0.017001075,ball_pit-s,275968,601783,7633,0.008772373,frilly,1618176,539656,50253,0.023843946
204,texture,polka-dotted,0.011574716,black-c,139916835,2243263,596439,0.004213221,wall,48917895,1221809,340569,0.006838854,lid,90429,130097,1052,0.004793278,painted,13470129,289848,68299,0.004988359,skyscraper-s,4402944,725289,25311,0.004960099,polka-dotted,1705984,200892,21819,0.011574716
205,object,grass,0.031511117,green-c,63326720,2635337,603937,0.009240428,grass,12961339,1791006,450662,0.031511117,nose,155124,272509,3769,0.008892003,carpet,4405463,224150,44533,0.00971259,pasture-s,852992,902271,22670,0.013084435,dotted,2935296,339955,28943,0.008915667
206,part,ear,0.156968383,black-c,139916835,2888970,611472,0.004300256,cat,4163987,1865678,251137,0.043460376,ear,784263,1313183,284565,0.156968383,leather,470954,479244,6344,0.006721379,conference_room-s,2308096,463226,14068,0.005102178,,24924928,106788,61723,0.002471887
207,color,white-c,0.018533454,white-c,72511065,2604942,1366827,0.018533454,windowpane,8841352,1493377,164687,0.016193345,pane,480756,394226,11921,0.013812465,glass,2246777,345165,33046,0.012914163,street-s,28111104,810205,150472,0.005230018,zigzagged,1618176,247210,17644,0.009548952
208,texture,dotted,0.112117632,pink-c,18491188,3352556,180943,0.008352706,bird,1030707,430570,13655,0.009432711,wing,323329,82317,2896,0.007190565,brick,422313,94167,2951,0.005746511,movie_theater-indoor-s,238336,214180,3757,0.008371977,dotted,2935296,2624626,560521,0.112117632
209,part,coach,0.019989119,white-c,72511065,2689984,275587,0.003678149,train,1646804,1178964,36543,0.013101489,coach,689166,278259,18959,0.019989119,metal,3462561,434612,32333,0.008365935,escalator-indoor-s,175616,649065,8898,0.010907312,interlaced,1630720,356912,21812,0.011095624
210,texture,pleated,0.036948146,orange-c,30348501,2878121,140001,0.004231348,skyscraper,1270392,1512995,26328,0.009549306,pane,480756,343606,9681,0.011883179,glass,2246777,382858,17438,0.006675607,skyscraper-s,4402944,1002440,68298,0.012796871,pleated,1505280,504199,71601,0.036948146
211,part,wheel,0.072948766,black-c,139916835,2916870,753360,0.005302352,car,5354795,1507380,165410,0.024699986,wheel,1513439,492840,136405,0.072948766,wallpaper,479323,479816,4246,0.004446572,laundromat-s,363776,857081,17987,0.014953403,spiralled,1605632,164224,12996,0.007397288
212,part,arm,0.020870002,pink-c,18491188,2977425,116677,0.005464469,dog,3793935,1209425,65658,0.013297279,arm,2299112,589309,59049,0.020870002,skin,177664,680391,5774,0.006774761,corridor-s,1530368,535707,11623,0.00565747,spiralled,1605632,132038,8675,0.005017366
213,texture,zigzagged,0.008600863,yellow-c,34166024,2324710,176871,0.004870619,table,4805122,1036537,26892,0.004624777,pot,422616,296639,4325,0.006049543,ceramic,679072,500223,9822,0.008398655,nursery-s,827904,593456,6227,0.004400293,zigzagged,1618176,271940,16118,0.008600863
214,part,arm,0.042745736,blue-c,61494563,3033470,423085,0.006599881,person,14523849,2135477,392595,0.024134843,arm,2299112,1058913,137657,0.042745736,skin,177664,355970,8299,0.015797539,apartment_building-outdoor-s,928256,863082,18053,0.010180541,,24924928,136572,102131,0.00409189
215,object,car,0.011193187,white-c,72511065,2521236,283542,0.003793267,car,5354795,1382586,74578,0.011193187,column,193649,423933,4171,0.006799682,glass,2246777,465595,12288,0.00455097,street-s,28111104,976788,237134,0.008219333,,24924928,68767,56507,0.002265973
216,texture,flecked,0.10244711,green-c,63326720,3201580,532962,0.008075752,grass,12961339,1389989,337179,0.024059898,wave,42267,34908,1741,0.023079778,concrete,382930,128838,4176,0.00822708,field-cultivated-s,639744,674870,22033,0.01704574,flecked,1580544,1561492,291980,0.10244711
217,part,screen,0.042159828,white-c,72511065,2758709,323496,0.004316372,painting,2207098,1220627,125895,0.038128856,screen,677188,340504,41170,0.042159828,glass,2246777,660537,52259,0.018304026,art_gallery-s,953344,748598,13921,0.008246935,zigzagged,1618176,187692,16116,0.0090046
218,texture,freckled,0.017370634,white-c,72511065,2496963,378945,0.005077712,cat,4163987,1407249,61213,0.011109391,head,4946761,472044,90244,0.016935904,glass,2246777,286904,14863,0.005900784,dining_room-s,5694976,710420,34993,0.005493059,freckled,1555456,168037,29427,0.017370634
219,part,pot,0.007855337,red-c,21004512,1933022,81051,0.003546084,chair,4633108,1004842,35426,0.006323221,pot,422616,292411,5573,0.007855337,ceramic,679072,329073,5046,0.005030411,poolroom-home-s,1317120,583648,6823,0.003602533,cobwebbed,1505280,140364,5628,0.003431674
220,texture,frilly,0.010812647,pink-c,18491188,2356441,75304,0.003625208,bottle,940208,1015703,17683,0.009123282,body,1291612,442994,16926,0.009853989,ceramic,679072,433960,8039,0.007275159,pantry-s,413952,424358,4032,0.004832921,frilly,1618176,452875,22154,0.010812647
221,texture,banded,0.05595043,pink-c,18491188,3041659,103470,0.004828418,skyscraper,1270392,1166065,45528,0.019041971,crosswalk,241792,184075,19871,0.048943832,plastic-opaque,577397,358409,17214,0.018739549,skyscraper-s,4402944,725519,60386,0.011914973,banded,2571520,763729,176721,0.05595043
222,part,neck,0.046787598,pink-c,18491188,2984814,92223,0.004312755,cat,4163987,1685513,205762,0.036458461,neck,812426,953579,78934,0.046787598,fur,103280,529337,4629,0.00737116,subway_station-corridor-s,188160,560215,4884,0.00656901,crosshatched,1743616,125071,5041,0.002704913
223,part,shade,0.019024683,black-c,139916835,2488238,635023,0.004479246,car,5354795,1293412,101727,0.015539191,shade,197478,494774,12924,0.019024683,fabric,8548746,380748,69974,0.007898171,clothing_store-s,413952,658462,6171,0.005787611,pleated,1505280,157322,9164,0.005542391
224,part,hand,0.025129385,blue-c,61494563,2513744,295641,0.004640223,sky,36650987,1082647,302102,0.008070789,hand,398768,323817,17713,0.025129385,skin,177664,642028,6726,0.008273409,ball_pit-s,275968,448760,4182,0.005803932,zigzagged,1618176,346130,47032,0.024530662
225,part,shade,0.012088527,red-c,21004512,2318404,99349,0.004277939,ceiling,12122565,1051961,96803,0.00740213,shade,197478,283511,5745,0.012088527,painted,13470129,443440,104993,0.007603463,living_room-s,9621248,638284,52270,0.005120864,freckled,1555456,166231,7884,0.004600295
226,object,tree,0.069431939,green-c,63326720,3375743,625872,0.009471917,tree,21215516,2966864,1570020,0.069431939,trunk,43897,149705,3618,0.019043709,foliage,30325,65531,515,0.005401664,park-s,1179136,1714226,90273,0.032204828,,24924928,207145,178162,0.007139642
227,object,person,0.03268802,blue-c,61494563,3097454,821721,0.012885639,person,14523849,1946706,521348,0.03268802,hair,1159565,654282,47341,0.02679923,skin,177664,375023,2415,0.004388739,highway-s,4076800,798813,55913,0.01160093,,24924928,148171,118875,0.004763723
228,texture,meshed,0.031276061,red-c,21004512,3246602,119641,0.004957882,shelf,1919975,1166689,86296,0.028761805,balcony,317196,218229,8523,0.016175684,metal,3462561,473846,20304,0.005184746,shoe_shop-s,577024,774519,28283,0.021373729,meshed,1756160,926023,81344,0.031276061
229,object,person,0.016009012,red-c,21004512,2396516,224857,0.009702077,person,14523849,1237765,248352,0.016009012,hand,398768,583266,15429,0.015962053,skin,177664,403826,2281,0.003938129,cockpit-s,539392,565590,7630,0.006953102,polka-dotted,1705984,187520,10246,0.005440572
230,material,fabric,0.024461858,red-c,21004512,2441264,111783,0.004790565,bed,5899566,1115547,104303,0.015092732,roof,443437,354705,13377,0.017045867,fabric,8548746,647844,219594,0.024461858,bedroom-s,19167232,594686,133970,0.006825472,veined,1806336,122905,9035,0.004705224
231,texture,spiralled,0.029416329,purple-c,10857154,2783381,60464,0.004452407,mountain,5469345,1294922,82939,0.01241355,stern,184796,354320,13740,0.026152698,fabric,8548746,365600,61318,0.006926218,circus_tent-outdoor-s,125440,639641,6390,0.008422401,spiralled,1605632,590042,62743,0.029416329
232,material,metal,0.032502969,orange-c,30348501,2865612,149718,0.004528073,book,615007,1128666,22340,0.012978314,balcony,317196,177535,5718,0.011692941,metal,3462561,747665,132537,0.032502969,bookstore-s,401408,739308,13078,0.011597694,frilly,1618176,158794,10100,0.005716323
233,scene,classroom-s,0.00617197,grey-c,159331282,2327925,508435,0.003155027,lamp,593361,1233260,10203,0.005617099,coach,689166,264257,3436,0.003616892,tile,3959469,392065,16426,0.003789064,classroom-s,639744,768121,8636,0.00617197,,24924928,104809,89738,0.003598156
234,part,monitor,0.025465209,red-c,21004512,2810119,119013,0.005022574,cushion,641729,1350876,32664,0.016665808,monitor,141433,487291,15613,0.025465209,ceramic,679072,680305,15349,0.011420149,office-s,1542912,884055,25769,0.010731726,,24924928,73486,61247,0.002456053
235,part,wheel,0.060567346,red-c,21004512,2605893,107633,0.004579587,bicycle,1152271,1155668,62642,0.027899204,wheel,1513439,361818,107093,0.060567346,ceramic,679072,427274,9382,0.008552696,apse-indoor-s,137984,564266,4928,0.007067036,swirly,1605632,428661,77533,0.039623153
236,part,head,0.0184493,blue-c,61494563,2897997,452915,0.007083477,person,14523849,1642620,228996,0.014368401,head,4946761,528343,99182,0.0184493,fabric,8548746,495089,51017,0.005673083,game_room-s,1367296,735394,9475,0.00452653,freckled,1555456,215953,9086,0.005155695
237,part,body,0.035949607,pink-c,18491188,2847184,109477,0.005156981,airplane,1293178,1471234,75925,0.028240791,body,1291612,613634,66116,0.035949607,fabric,8548746,475045,68357,0.007633019,mountain_snowy-s,1793792,643143,10771,0.004439519,striped,2433536,291268,25391,0.009406119
238,part,screen,0.016549297,orange-c,30348501,2299256,130830,0.004023443,tvmonitor,1019561,941196,15925,0.008188368,screen,677188,242475,14972,0.016549297,glass,2246777,454113,21296,0.007947473,casino-indoor-s,652288,531958,5553,0.00471115,freckled,1555456,244809,15748,0.008824797
239,material,carpet,0.009183974,brown-c,182265724,2692759,686425,0.003725063,floor,20378155,1370523,155358,0.007194725,screen,677188,333718,4985,0.004955658,carpet,4405463,495752,44603,0.009183974,skyscraper-s,4402944,719325,23701,0.00464856,spiralled,1605632,208111,10572,0.005863005
240,texture,honeycombed,0.063048673,pink-c,18491188,2948018,125056,0.005867276,cat,4163987,992302,99390,0.019654338,nose,155124,479591,17280,0.027986752,food,1104928,284972,23075,0.01688219,ball_pit-s,275968,412263,4520,0.00661098,honeycombed,1555456,1162482,161199,0.063048673
241,object,bus,0.027761773,black-c,139916835,2579715,650181,0.004583699,bus,1628191,1370379,80997,0.027761773,shop window,233888,438130,11122,0.016828669,glass,2246777,421889,39835,0.015153123,dining_room-s,5694976,870708,44566,0.006834104,,24924928,81376,77118,0.003093482
242,texture,perforated,0.061655105,orange-c,30348501,2959475,161449,0.004870767,skyscraper,1270392,1315556,34038,0.013338245,neck,812426,192525,5495,0.005497991,wallpaper,479323,204746,7001,0.010340173,alley-s,1091328,795832,22722,0.01218705,perforated,1793792,1076331,166681,0.061655105
243,part,crosswalk,0.082068825,pink-c,18491188,3032720,112445,0.005251626,road,12902886,1862617,290546,0.020072322,crosswalk,241792,257665,37881,0.082068825,tile,3959469,445044,83100,0.019229821,auditorium-s,489216,1254004,18569,0.010766816,chequered,1530368,272592,25563,0.014382268
244,part,neck,0.061404282,pink-c,18491188,3132143,224747,0.010502891,person,14523849,1624322,924769,0.06074654,neck,812426,1173679,114900,0.061404282,skin,177664,555370,6675,0.009189671,banquet_hall-s,125440,436997,5074,0.009103582,freckled,1555456,234093,62070,0.035930972
245,texture,chequered,0.051505393,white-c,72511065,2731219,349389,0.004665182,building,35246027,1705111,701198,0.019343425,balcony,317196,331620,13017,0.020473452,paper,471596,237483,7216,0.010281209,building_facade-s,3148544,1169493,75478,0.017790678,chequered,1530368,303000,89803,0.051505393
246,object,dog,0.038134627,blue-c,61494563,2933929,718062,0.011270713,dog,3793935,2076871,215657,0.038134627,neck,812426,803882,53825,0.034448375,fur,103280,231345,2832,0.008535442,highway-s,4076800,701810,47201,0.009976098,matted,1593088,355330,22465,0.011664355
247,texture,freckled,0.034042807,pink-c,18491188,2517539,273651,0.013197492,bed,5899566,1099823,96518,0.013982298,muzzle,666221,492904,26468,0.023368063,food,1104928,473741,23314,0.014989504,childs_room-s,965888,542566,12420,0.00830195,freckled,1555456,352141,62802,0.034042807
248,object,person,0.012216446,red-c,21004512,2123894,126147,0.005484114,person,14523849,1021839,187621,0.012216446,ear,784263,469034,12381,0.009977307,food,1104928,409329,11183,0.007440086,ball_pit-s,275968,477328,3859,0.005149199,honeycombed,1555456,148540,8070,0.004758462
249,texture,polka-dotted,0.017806292,red-c,21004512,2680444,357035,0.01530505,car,5354795,1532105,98236,0.014470594,body,1291612,449197,14459,0.008375474,leather,470954,306165,6756,0.008769892,waterfall-fan-s,250880,729722,7988,0.008212919,polka-dotted,1705984,486785,38362,0.017806292
250,object,curtain,0.028782964,orange-c,30348501,2545337,221236,0.0067713,curtain,3110939,1141772,118981,0.028782964,hair,1159565,229555,15200,0.011063235,wood,9793596,529902,112912,0.011058327,kitchen-s,9006592,769020,70009,0.007213256,,24924928,83478,59033,0.002366112
251,part,stern,0.025642607,black-c,139916835,2900325,678121,0.004770829,mountain,5469345,2123036,128723,0.017246637,stern,184796,563439,18707,0.025642607,fabric,8548746,370097,59914,0.00676312,coast-s,1103872,1022417,31283,0.014932177,,24924928,229507,172258,0.006895236
252,texture,paisley,0.06396009,pink-c,18491188,3072279,118346,0.005518551,bicycle,1152271,1033278,29078,0.013484067,wheel,1513439,342460,31935,0.017508569,metal,3462561,494134,41914,0.010706601,apse-indoor-s,137984,423497,8141,0.014712473,paisley,1555456,949022,150557,0.06396009
253,object,sky,0.012967653,white-c,72511065,2687884,545638,0.007308959,sky,36650987,1487157,488231,0.012967653,neck,812426,196475,6087,0.006069919,painted,13470129,466565,68029,0.004905231,street-s,28111104,881065,155263,0.005384177,,24924928,169620,95658,0.00382649
254,part,neck,0.100367607,pink-c,18491188,3336518,161096,0.007435219,person,14523849,1581085,813430,0.053194898,neck,812426,1256264,188691,0.100367607,fabric,8548746,655576,105390,0.011582678,witness_stand-s,137984,319503,3596,0.007922607,freckled,1555456,182248,25171,0.014698111
255,texture,paisley,0.041529974,red-c,21004512,2383937,131808,0.005667542,cat,4163987,1102075,60770,0.011674657,torso,7669375,380479,104392,0.013138569,fabric,8548746,338809,87610,0.009955744,mountain_snowy-s,1793792,497206,20061,0.008833799,paisley,1555456,442763,79677,0.041529974
256,part,muzzle,0.013445049,yellow-c,34166024,2300273,156882,0.004320698,horse,1230680,1132145,20253,0.008645625,muzzle,666221,250738,12165,0.013445049,metal,3462561,450307,32740,0.008437866,conference_room-s,2308096,582257,19716,0.006868162,chequered,1530368,230163,17753,0.01018661
257,part,drawer,0.021841368,orange-c,30348501,2278551,146606,0.00451367,airplane,1293178,945705,23783,0.010736761,drawer,540514,211269,16069,0.021841368,wood,9793596,446010,55099,0.00541008,kitchen-s,9006592,592429,61145,0.006410756,freckled,1555456,158563,15781,0.009292573
258,part,mouth,0.020193152,pink-c,18491188,2209070,95238,0.004622078,floor,20378155,1256892,218554,0.010204939,mouth,47068,372414,8303,0.020193152,carpet,4405463,310336,42835,0.009166559,classroom-s,639744,623888,12577,0.010053115,freckled,1555456,187096,28813,0.016812945
259,object,building,0.021902636,green-c,63326720,3222015,328719,0.004964043,building,35246027,2432960,807581,0.021902636,pane,480756,458979,17810,0.019318274,glass,2246777,222721,18543,0.007565622,building_facade-s,3148544,1635720,73837,0.015675224,,24924928,220735,185846,0.007445808
260,texture,zigzagged,0.047210625,orange-c,30348501,2908151,139973,0.004226662,bottle,940208,1030087,12381,0.006323567,body,1291612,220894,12751,0.008502055,granite,1315719,651635,11644,0.005953848,alley-s,1091328,675636,11757,0.006698355,zigzagged,1618176,434028,92518,0.047210625
261,object,sidewalk,0.0124063,brown-c,182265724,2580647,813799,0.004422038,sidewalk,4001057,1338225,65429,0.0124063,drawer,540514,385859,8596,0.00936611,food,1104928,520663,8595,0.005315412,art_gallery-s,953344,871942,9614,0.005295009,braided,1568000,193502,9529,0.005439011
262,object,painting,0.06561098,black-c,139916835,2506912,563352,0.003971172,painting,2207098,1192428,209313,0.06561098,eye,110350,342982,19369,0.044632837,glass,2246777,465730,79695,0.030269917,living_room-s,9621248,817715,80604,0.007781541,freckled,1555456,69109,10080,0.006243477
263,part,ear,0.069467235,pink-c,18491188,2883335,123876,0.005829281,cat,4163987,1263515,145432,0.027533145,ear,784263,632010,91994,0.069467235,ceramic,679072,479745,9210,0.008011433,covered_bridge-interior-s,125440,391189,5425,0.010612202,freckled,1555456,546490,33672,0.016280241
264,texture,dotted,0.166552685,pink-c,18491188,3229569,168530,0.00781961,toilet,310112,610469,30962,0.034803663,lid,90429,232405,18996,0.062520159,ceramic,679072,426607,37981,0.035572793,laundromat-s,363776,291469,5537,0.00852229,dotted,2935296,1590106,646107,0.166552685
265,texture,scaly,0.047325816,blue-c,61494563,3219335,372993,0.005797136,cat,4163987,1104173,71669,0.013791807,hair,1159565,408463,55174,0.036470142,food,1104928,269369,22453,0.016609165,coast-s,1103872,406672,5601,0.003721736,scaly,1568000,1241374,126948,0.047325816
266,texture,freckled,0.014686955,red-c,21004512,2875971,129909,0.00546972,ceiling,12122565,1100168,127096,0.009705217,head,4946761,199041,30816,0.00602465,carpet,4405463,636197,51418,0.010303709,bedroom-s,19167232,649557,103811,0.005266125,freckled,1555456,279926,26566,0.014686955
