unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
100,color,blue-c,0.016603152,blue-c,61494563,2186780,1040043,0.016603152,motorbike,1440771,1148855,22209,0.008650328,screen,677188,403735,9603,0.008963708,glass,2246777,357926,16651,0.006433797,ball_pit-s,275968,587846,4078,0.004743317,grid,1682240,358929,29338,0.014582736
101,part,wheel,0.014764136,black-c,139916835,2127466,1073128,0.007612393,car,5354795,929349,72085,0.011604043,wheel,1513439,408368,27961,0.014764136,leather,470954,492824,10848,0.011383837,ball_pit-s,275968,470229,5538,0.007477125,studded,1593088,175694,13398,0.007632518
102,texture,chequered,0.004798129,white-c,72511065,2195903,261857,0.003517451,table,4805122,1015757,25048,0.004321727,top,381885,313466,1652,0.002381436,metal,3462561,610644,11523,0.002837002,kitchen-s,9006592,595365,36463,0.003811931,chequered,1530368,166937,8105,0.004798129
103,texture,honeycombed,0.020354839,yellow-c,34166024,2811218,702117,0.01935533,lamp,593361,1049547,13577,0.008332868,shade,197478,368437,4800,0.008554396,food,1104928,740613,18866,0.010328055,forest-broadleaf-s,1216768,568461,23578,0.013384036,honeycombed,1555456,607583,43150,0.020354839
104,texture,chequered,0.018369593,white-c,72511065,2340634,302456,0.00405713,floor,20378155,1073724,120398,0.005644146,crosswalk,241792,332993,4143,0.007260244,tile,3959469,546749,34426,0.00769848,conference_room-s,2308096,573025,11093,0.003865119,chequered,1530368,295032,32927,0.018369593
105,color,red-c,0.011185367,red-c,21004512,1647829,250572,0.011185367,flower,591549,896848,9729,0.00657957,mouth,47068,284559,2084,0.006323909,paper,471596,255172,2339,0.00322875,supermarket-s,388864,505177,3866,0.004342966,sprinkled,1718528,218347,10985,0.005703856
106,object,tree,0.008990029,black-c,139916835,2189982,687579,0.004861991,tree,21215516,1234721,200030,0.008990029,hair,1159565,461336,12356,0.007681476,food,1104928,358493,6634,0.004553857,forest-broadleaf-s,1216768,600632,8730,0.004826751,perforated,1793792,281108,16686,0.008107029
107,texture,zigzagged,0.021688845,black-c,139916835,2071681,456302,0.003224015,painting,2207098,906436,37632,0.01223446,monitor,141433,367641,3653,0.007227638,glass,2246777,553098,19541,0.007028292,living_room-s,9621248,533254,44726,0.004424035,zigzagged,1618176,228970,39212,0.021688845
108,part,body,0.010863364,red-c,21004512,2112006,77784,0.003376227,airplane,1293178,1248701,14669,0.005804425,body,1291612,345647,17595,0.010863364,food,1104928,302701,4702,0.003351564,field-cultivated-s,639744,671583,5969,0.004572692,perforated,1793792,267347,9871,0.004812145
109,texture,banded,0.022881026,black-c,139916835,2432978,644555,0.004548561,track,493725,980009,13527,0.009263755,frame,136341,256072,2833,0.007271934,metal,3462561,582526,26351,0.006557037,conference_room-s,2308096,537799,12133,0.004281588,banded,2571520,383213,66095,0.022881026
110,color,orange-c,0.019245987,orange-c,30348501,2752390,625030,0.019245987,wall,48917895,1021729,363669,0.007335592,side,107145,192422,864,0.002892505,wood,9793596,867181,130129,0.012357169,auditorium-s,489216,601373,6274,0.005786141,chequered,1530368,134984,6512,0.003925635
111,color,orange-c,0.010009997,orange-c,30348501,2197745,322559,0.010009997,floor,20378155,1065428,131607,0.00617526,torso,7669375,333763,38708,0.004860109,food,1104928,499589,11819,0.007420741,living_room-s,9621248,541865,38000,0.003753045,waffled,1555456,361213,16847,0.008867673
112,part,wheel,0.012973982,red-c,21004512,2293957,90037,0.003879495,toilet,310112,1003811,13421,0.010319861,wheel,1513439,429906,24890,0.012973982,ceramic,679072,614346,15105,0.011816355,bathroom-s,9257472,519155,42020,0.004316558,swirly,1605632,283574,22096,0.011834332
113,object,painting,0.007515778,black-c,139916835,2679046,543026,0.003822704,painting,2207098,1280302,26015,0.007515778,screen,677188,352626,5060,0.00493777,painted,13470129,591755,59930,0.004280117,skyscraper-s,4402944,753853,32949,0.006430519,cobwebbed,1505280,191309,9731,0.005768713
114,color,black-c,0.004649676,black-c,139916835,2154199,657527,0.004649676,table,4805122,1027173,21841,0.003758915,leg,2786636,378968,11804,0.003742786,fabric,8548746,563883,23428,0.002577564,building_facade-s,3148544,579089,13426,0.003614769,chequered,1530368,178463,5155,0.00302581
115,material,ceramic,0.008827632,white-c,72511065,2457222,615404,0.008276801,dog,3793935,951576,26836,0.00568719,paw,266872,345195,3836,0.006306814,ceramic,679072,722466,12264,0.008827632,living_room-s,9621248,494226,36304,0.003601884,dotted,2935296,194744,18438,0.005925565
116,texture,lined,0.108550115,white-c,72511065,3138089,759745,0.010144892,ceiling,12122565,1290974,149183,0.011246909,crosswalk,241792,258830,18495,0.038361262,plastic-opaque,577397,607845,13595,0.011603324,window_seat-s,577024,795276,8359,0.006128564,lined,1568000,574027,209749,0.108550115
117,texture,chequered,0.01349469,white-c,72511065,1765710,217897,0.002942213,windowpane,8841352,945512,72241,0.007436315,pane,480756,265905,6085,0.008216577,glass,2246777,303730,14915,0.005882256,building_facade-s,3148544,570066,16784,0.004533979,chequered,1530368,170720,22650,0.01349469
118,texture,meshed,0.01127856,purple-c,10857154,2126817,74843,0.005797681,motorbike,1440771,1001997,22478,0.009287317,wheel,1513439,371232,16306,0.008727417,metal,3462561,310375,21149,0.005637047,casino-indoor-s,652288,494501,5814,0.005095642,meshed,1756160,455308,24664,0.01127856
119,part,eye,0.016111101,pink-c,18491188,1618037,52470,0.002616076,airplane,1293178,785274,7628,0.003683558,eye,110350,267118,5985,0.016111101,paper,471596,231644,2129,0.003036609,kitchen-s,9006592,448257,29251,0.003103357,perforated,1793792,252417,29250,0.01450203
120,texture,perforated,0.020311188,red-c,21004512,2367094,149662,0.006444852,floor,20378155,1003452,123348,0.005802357,wheel,1513439,314689,22998,0.012740357,carpet,4405463,498990,25543,0.005235391,poolroom-home-s,1317120,530062,5250,0.002850268,perforated,1793792,420621,44082,0.020311188
121,object,windowpane,0.004946483,brown-c,182265724,1988435,582036,0.003168886,windowpane,8841352,1057806,48725,0.004946483,pane,480756,329017,2918,0.003616511,food,1104928,336992,3873,0.002693236,street-s,28111104,620078,100096,0.00349606,waffled,1555456,226626,8653,0.004879248
122,texture,grid,0.028534239,red-c,21004512,2251223,95661,0.004130427,car,5354795,1049387,48116,0.007570091,body,1291612,315266,12514,0.007848898,glass,2246777,400570,12552,0.004763938,building_facade-s,3148544,586868,17995,0.004840727,grid,1682240,457572,59364,0.028534239
123,color,black-c,0.010259121,black-c,139916835,2284395,1444045,0.010259121,car,5354795,1141776,49089,0.00761367,wheel,1513439,405443,12612,0.006616062,leather,470954,439652,3116,0.003433647,skyscraper-s,4402944,622929,17474,0.003488939,spiralled,1605632,211949,6327,0.00349316
124,texture,studded,0.014656956,black-c,139916835,1896724,586277,0.004151301,ceiling,12122565,823741,64291,0.004990756,hair,1159565,278112,7835,0.005479626,metal,3462561,429515,14433,0.003722106,bar-s,765184,431432,4133,0.003465878,studded,1593088,194976,25829,0.014656956
125,part,wheel,0.012236571,black-c,139916835,2379742,496919,0.003504374,car,5354795,1251930,61749,0.009434565,wheel,1513439,469165,23967,0.012236571,metal,3462561,504706,12742,0.003222132,dining_room-s,5694976,748926,34186,0.005333466,cobwebbed,1505280,143328,6657,0.004054323
126,color,yellow-c,0.008494326,yellow-c,34166024,1854863,303396,0.008494326,flower,591549,990208,9667,0.006149139,shade,197478,305921,2482,0.004954913,food,1104928,304188,7790,0.005559021,ball_pit-s,275968,558021,4283,0.005162069,paisley,1555456,264974,13699,0.007582202
127,texture,woven,0.037522707,orange-c,30348501,2273377,182710,0.005632389,armchair,1043460,984039,18093,0.009004153,seat cushion,340448,382509,8744,0.012242846,food,1104928,497564,12591,0.007919361,ball_pit-s,275968,533059,6417,0.007995166,woven,1781248,383429,78287,0.037522707
128,color,black-c,0.01771419,black-c,139916835,3307523,2492943,0.01771419,ceiling,12122565,1121324,73190,0.005557032,screen,677188,330352,6523,0.006516373,wood,9793596,914068,71814,0.00675207,home_theater-s,313600,408819,5907,0.008244105,spiralled,1605632,166873,13685,0.007780785
129,part,eye,0.018445329,black-c,139916835,1961470,730709,0.005176914,windowpane,8841352,1017456,113707,0.011668119,eye,110350,306076,7542,0.018445329,glass,2246777,337039,19404,0.007566647,building_facade-s,3148544,628015,19505,0.005191568,interlaced,1630720,198693,8931,0.004905844
130,texture,lined,0.027730497,white-c,72511065,2462307,476024,0.006389811,bus,1628191,1209884,27186,0.009671673,screen,677188,395016,13078,0.012347917,glass,2246777,497003,23017,0.008459759,building_facade-s,3148544,680474,23741,0.006238968,lined,1568000,320092,50945,0.027730497
131,object,tree,0.007348641,white-c,72511065,2339885,457165,0.006145204,tree,21215516,1343809,164571,0.007348641,hair,1159565,419530,8287,0.005275629,food,1104928,378103,4707,0.003184011,roundabout-s,715008,719610,5160,0.00360976,waffled,1555456,223777,8253,0.004660132
132,texture,polka-dotted,0.024743784,white-c,72511065,2014203,404352,0.005455302,light,350013,855898,9441,0.007890712,wheel,1513439,349955,25107,0.013657824,glass,2246777,440791,19049,0.007138416,ball_pit-s,275968,468339,2644,0.003564961,polka-dotted,1705984,278584,47920,0.024743784
133,texture,chequered,0.014746035,black-c,139916835,1585035,431604,0.003059497,table,4805122,706292,17143,0.003120159,shade,197478,227472,1419,0.003350404,ceramic,679072,365791,4550,0.004373684,conference_room-s,2308096,399064,6329,0.002343353,chequered,1530368,195577,25081,0.014746035
134,part,hair,0.01318959,brown-c,182265724,2136162,760566,0.004141584,cat,4163987,913462,42393,0.008419569,hair,1159565,397523,20270,0.01318959,metal,3462561,527981,20844,0.005250777,living_room-s,9621248,460309,35388,0.003522537,braided,1568000,235200,11735,0.006550505
135,texture,lacelike,0.019941028,red-c,21004512,2664371,126218,0.005361245,skyscraper,1270392,1582644,29714,0.010524481,roof,443437,476246,9075,0.009965869,carpet,4405463,256221,41891,0.009067722,skyscraper-s,4402944,756790,46797,0.009152665,lacelike,1530368,657482,42775,0.019941028
136,object,sidewalk,0.010407973,black-c,139916835,2588134,585524,0.004125749,sidewalk,4001057,1450675,56157,0.010407973,wheel,1513439,424026,13403,0.006965992,glass,2246777,471943,11443,0.004226756,street-s,28111104,893596,197398,0.00685236,bubbly,1517824,183147,8010,0.004731355
137,texture,zigzagged,0.021595612,red-c,21004512,2450349,93038,0.00398248,motorbike,1440771,1041649,15861,0.006430416,wheel,1513439,421141,15877,0.008274861,skin,177664,487694,3531,0.005335231,staircase-s,865536,477789,3991,0.002979839,zigzagged,1618176,470560,44154,0.021595612
138,texture,perforated,0.06329058,white-c,72511065,2298610,372925,0.005009958,skyscraper,1270392,850733,22225,0.01058888,roof,443437,184241,4954,0.00795537,carpet,4405463,205548,21299,0.004640596,skyscraper-s,4402944,422451,34237,0.007145872,perforated,1793792,1045146,168983,0.06329058
139,object,mountain,0.011576409,blue-c,61494563,3140153,448201,0.006982791,mountain,5469345,2123764,86895,0.011576409,leg,2786636,557281,18856,0.005670873,food,1104928,431981,10043,0.006577525,skyscraper-s,4402944,1237455,59742,0.010705191,,24924928,326712,145262,0.00578586
140,texture,perforated,0.005278258,white-c,72511065,1650426,244091,0.003302213,table,4805122,760206,20089,0.003622747,top,381885,223032,2574,0.004273313,ceramic,679072,356665,3308,0.003204094,conference_room-s,2308096,410850,8364,0.003085684,perforated,1793792,185241,10391,0.005278258
141,texture,studded,0.011964381,white-c,72511065,1676496,380864,0.005160291,light,350013,774039,10967,0.009852797,shade,197478,268949,3430,0.007408255,glass,2246777,323631,11877,0.004642117,casino-indoor-s,652288,406003,4247,0.004029244,studded,1593088,233025,21590,0.011964381
142,material,carpet,0.007263212,pink-c,18491188,2543575,87282,0.004166706,ground,7897548,1249953,61156,0.006730539,head,4946761,463472,27075,0.005029576,carpet,4405463,597423,36075,0.007263212,office-s,1542912,602244,7695,0.003600066,chequered,1530368,258809,12256,0.006897324
143,part,wheel,0.010510975,black-c,139916835,2304701,487091,0.003436645,bicycle,1152271,1089986,14671,0.006586053,wheel,1513439,380204,19697,0.010510975,ceramic,679072,534241,5747,0.00475916,living_room-s,9621248,618217,41968,0.00411552,swirly,1605632,256262,13790,0.007461701
144,texture,lacelike,0.013160005,black-c,139916835,2420918,531405,0.003747399,cat,4163987,1167598,32797,0.006189529,head,4946761,392094,30804,0.00580326,metal,3462561,455139,18372,0.004711581,skyscraper-s,4402944,578480,26226,0.005292624,lacelike,1530368,346210,24375,0.013160005
145,texture,paisley,0.019339874,black-c,139916835,2601814,843384,0.005952938,bus,1628191,1381951,44180,0.014895673,wheel,1513439,681369,28725,0.013261265,paper,471596,487055,4370,0.004579364,kindergarden_classroom-s,275968,573510,6820,0.008093438,paisley,1555456,333761,35844,0.019339874
146,color,blue-c,0.017233545,blue-c,61494563,2417946,1082779,0.017233545,car,5354795,1402329,65726,0.009822462,screen,677188,479349,12869,0.011252391,glass,2246777,358504,22054,0.008537384,airport_terminal-s,1480192,729788,11005,0.005004604,banded,2571520,275191,28715,0.010189865
147,texture,zigzagged,0.018679478,yellow-c,34166024,2892660,301449,0.008201079,bus,1628191,1264781,34058,0.011912915,coach,689166,505215,8432,0.007109918,fabric,8548746,746260,47752,0.005163911,ball_pit-s,275968,610646,14135,0.016200963,zigzagged,1618176,314915,35447,0.018679478
148,texture,chequered,0.010775973,black-c,139916835,1840557,580873,0.004114516,chair,4633108,852264,21454,0.003926486,leg,2786636,319708,17289,0.005596857,fabric,8548746,443899,18832,0.002098551,office-s,1542912,467300,6127,0.003057256,chequered,1530368,185029,18288,0.010775973
149,texture,flecked,0.01063145,red-c,21004512,1976446,104687,0.004576227,dog,3793935,882087,15522,0.003330544,drawer,540514,253414,3853,0.004876752,wallpaper,479323,378059,6442,0.007570452,skyscraper-s,4402944,449952,14550,0.003007226,flecked,1580544,334926,20150,0.01063145
150,texture,striped,0.010827612,white-c,72511065,2168454,320658,0.004312304,airplane,1293178,1234094,18995,0.007572928,body,1291612,431818,18199,0.010672454,paper,471596,352175,2674,0.003256619,skyscraper-s,4402944,646947,21218,0.004219403,striped,2433536,227590,28505,0.010827612
151,texture,perforated,0.037543212,pink-c,18491188,2177065,127512,0.00620776,person,14523849,902116,59705,0.003885461,hand,398768,292664,5686,0.0082917,paper,471596,327450,3245,0.004077653,home_office-s,1317120,496143,5202,0.002877115,perforated,1793792,503393,83123,0.037543212
152,texture,smeared,0.006677041,orange-c,30348501,2760797,211487,0.006428604,floor,20378155,1461523,120346,0.005540962,head,4946761,465047,30712,0.005707387,food,1104928,575989,10522,0.006299109,bar-s,765184,797223,7132,0.004585684,smeared,1869056,358978,14778,0.006677041
153,part,roof,0.007776651,blue-c,61494563,2161953,267566,0.00422102,sea,2272224,1321224,25807,0.007233631,roof,443437,226414,5169,0.007776651,ceramic,679072,333918,3886,0.003850941,coast-s,1103872,760896,12660,0.006835455,striped,2433536,248912,14795,0.005546074
154,texture,lacelike,0.01179677,white-c,72511065,2531848,301109,0.004028656,cat,4163987,1304452,27224,0.005003294,head,4946761,473643,29783,0.005524966,metal,3462561,466063,19647,0.005026123,skyscraper-s,4402944,634587,23032,0.004593081,lacelike,1530368,307661,21430,0.01179677
155,color,red-c,0.012284738,red-c,21004512,1755776,276211,0.012284738,flower,591549,896749,12325,0.008350424,hand,398768,370852,5617,0.007352065,paper,471596,307883,3265,0.004206314,casino-indoor-s,652288,473176,5220,0.004659699,dotted,2935296,226614,25371,0.008088852
156,texture,meshed,0.020670561,white-c,72511065,2923386,623425,0.00833333,curtain,3110939,1498583,50259,0.011023492,wheel,1513439,509514,17571,0.008761922,fabric,8548746,305965,46287,0.005254856,street-s,28111104,769856,177328,0.006177894,meshed,1756160,635660,48439,0.020670561
157,color,red-c,0.031720807,red-c,21004512,2624351,726482,0.031720807,person,14523849,1477154,167588,0.010584451,hand,398768,545147,11097,0.011896211,food,1104928,459186,7381,0.00474134,ball_pit-s,275968,752350,5309,0.005189593,dotted,2935296,291080,37000,0.011601015
158,object,person,0.010732483,blue-c,61494563,3022342,477002,0.007448512,person,14523849,1484879,169989,0.010732483,arm,2299112,591413,27179,0.009492042,fabric,8548746,741565,46160,0.004993428,skyscraper-s,4402944,777893,48380,0.009426285,chequered,1530368,198926,7749,0.004501189
159,part,arm,0.006603209,white-c,72511065,2112358,335385,0.004514657,curtain,3110939,862945,25985,0.006581982,arm,2299112,279284,16914,0.006603209,painted,13470129,555261,46957,0.003359246,living_room-s,9621248,498606,34260,0.003396924,striped,2433536,165974,15310,0.005924464
160,object,road,0.013182845,grey-c,159331282,2173958,661587,0.00411323,road,12902886,1243182,184059,0.013182845,eye,110350,309335,1888,0.004518941,carpet,4405463,390435,30121,0.006320271,street-s,28111104,668504,139276,0.004862932,perforated,1793792,178191,13067,0.006670526
161,texture,waffled,0.009054422,red-c,21004512,2134416,93390,0.004052411,windowpane,8841352,985768,29583,0.003019432,leg,2786636,281272,10222,0.003343051,metal,3462561,422597,12481,0.003222835,conference_room-s,2308096,551151,10075,0.003536115,waffled,1555456,307987,16721,0.009054422
162,color,brown-c,0.011087175,brown-c,182265724,2916623,2030635,0.011087175,ground,7897548,1229578,48614,0.005354842,drawer,540514,335652,3555,0.00407398,wood,9793596,832069,51356,0.004856677,living_room-s,9621248,751214,66319,0.0064349,cracked,1593088,257601,13720,0.007468825
163,texture,perforated,0.089850921,white-c,72511065,2051475,257201,0.003461407,car,5354795,742636,36211,0.00597421,wheel,1513439,215059,8284,0.00481568,paper,471596,171188,1273,0.001984378,skyscraper-s,4402944,424923,22326,0.004645887,perforated,1793792,879087,220361,0.089850921
164,texture,banded,0.042142368,pink-c,18491188,2786318,248112,0.011798343,wall,48917895,1053775,301765,0.006075409,arm,2299112,241019,16827,0.006668638,painted,13470129,673411,97935,0.006972644,kitchen-s,9006592,674489,53961,0.005605103,banded,2571520,313425,116662,0.042142368
165,texture,perforated,0.035875766,purple-c,10857154,2156655,47071,0.003630134,curtain,3110939,1056046,17897,0.004313478,nose,155124,293892,1591,0.003555903,glass,2246777,290792,10511,0.004159382,skyscraper-s,4402944,579927,26434,0.005333267,perforated,1793792,475471,78592,0.035875766
166,texture,woven,0.004847963,yellow-c,34166024,1500933,109620,0.003082908,shelf,1919975,767304,8585,0.00320492,shade,197478,180739,883,0.002340102,food,1104928,275211,2983,0.002166058,bakery-shop-s,715008,436435,3698,0.00322197,woven,1781248,222867,9669,0.004847963
167,texture,striped,0.030406992,white-c,72511065,2513625,533683,0.007164395,person,14523849,823585,102344,0.006713243,arm,2299112,404641,24109,0.008997091,ceramic,679072,587704,8315,0.006607277,ball_pit-s,275968,326519,4893,0.008187833,striped,2433536,611667,89863,0.030406992
168,object,painting,0.0154286,yellow-c,34166024,2194347,123249,0.003401181,painting,2207098,1070013,49793,0.0154286,body,1291612,383066,10135,0.006088758,glass,2246777,505277,18985,0.006946403,living_room-s,9621248,665854,52226,0.005102749,paisley,1555456,113002,5793,0.003484165
169,texture,dotted,0.042480199,red-c,21004512,1752101,85491,0.003770921,car,5354795,764285,45333,0.007463762,rim,29870,309447,6002,0.01800699,food,1104928,281231,6323,0.004582429,ball_pit-s,275968,431828,2804,0.00397735,dotted,2935296,395766,135738,0.042480199
170,texture,chequered,0.01203463,black-c,139916835,2024378,778902,0.005517776,car,5354795,1003660,28726,0.004538267,hair,1159565,306583,4539,0.003105482,metal,3462561,345226,11525,0.003035881,building_facade-s,3148544,533274,13523,0.003686454,chequered,1530368,318849,21990,0.01203463
171,object,plant,0.015026792,green-c,63326720,3027585,618767,0.009412975,plant,3760075,1906713,83893,0.015026792,torso,7669375,578344,43567,0.00531036,food,1104928,444779,9903,0.006431338,greenhouse-indoor-s,363776,994009,8023,0.005944011,frilly,1618176,346978,18042,0.009266031
172,texture,striped,0.028412012,black-c,139916835,2673427,698739,0.004924459,motorbike,1440771,1113754,23961,0.00946864,wheel,1513439,445172,26043,0.013475852,metal,3462561,566863,30278,0.007571116,escalator-indoor-s,175616,541388,3273,0.004585761,striped,2433536,484761,80624,0.028412012
173,texture,grid,0.082160741,white-c,72511065,2645506,488504,0.006542342,windowpane,8841352,1349373,201521,0.02017388,pane,480756,346805,13468,0.016543564,glass,2246777,409976,22661,0.008602965,building_facade-s,3148544,894286,45810,0.011461038,grid,1682240,431998,160519,0.082160741
174,texture,perforated,0.034258123,green-c,63326720,2735702,667535,0.010207755,tree,21215516,1362185,453820,0.020512676,wheel,1513439,435695,26985,0.014038974,metal,3462561,208023,11486,0.003139025,forest-broadleaf-s,1216768,631548,48694,0.027057904,perforated,1793792,861855,87964,0.034258123
175,texture,grid,0.06223536,white-c,72511065,2475769,394606,0.005290176,windowpane,8841352,984662,44917,0.004592225,pane,480756,252223,2921,0.004001052,tile,3959469,432081,15822,0.003615855,archive-s,338688,570531,4667,0.00515946,grid,1682240,597145,133547,0.06223536
176,texture,dotted,0.024583396,white-c,72511065,2258118,278308,0.003736135,car,5354795,1057238,68556,0.010807322,wheel,1513439,537441,24320,0.012000632,plastic-opaque,577397,506532,3509,0.003247811,ball_pit-s,275968,550633,4337,0.005274462,dotted,2935296,305658,77762,0.024583396
177,texture,studded,0.010646624,grey-c,159331282,2080141,676709,0.004210099,dog,3793935,950783,25996,0.005509119,leg,2786636,412881,19201,0.00603745,metal,3462561,512359,27624,0.006998208,living_room-s,9621248,497541,39791,0.003947912,studded,1593088,184980,18731,0.010646624
178,part,coach,0.007110116,black-c,139916835,2539346,531375,0.00374406,building,35246027,1194137,231856,0.006403392,coach,689166,319769,7123,0.007110116,metal,3462561,597036,19721,0.004881585,kitchen-s,9006592,750433,45411,0.004675948,meshed,1756160,190406,11515,0.005950748
179,part,arm,0.010516198,orange-c,30348501,2228740,285884,0.008853267,person,14523849,1015729,93946,0.006082367,arm,2299112,395387,28041,0.010516198,wood,9793596,548507,39607,0.003844408,dining_room-s,5694976,564536,28175,0.004521502,cobwebbed,1505280,220455,8188,0.004767264
180,object,ceiling,0.008330241,white-c,72511065,2219396,343182,0.00461345,ceiling,12122565,941409,107927,0.008330241,shade,197478,176759,1490,0.003997349,painted,13470129,611809,88127,0.00629757,bathroom-s,9257472,600430,50465,0.005145585,zigzagged,1618176,122064,6229,0.003592249
181,object,sky,0.029990446,white-c,72511065,3072861,1188232,0.015971785,sky,36650987,1968890,1124503,0.029990446,rim,29870,323712,4580,0.013123134,painted,13470129,273903,67481,0.004934066,highway-s,4076800,971836,36311,0.007244343,dotted,2935296,305589,63693,0.020046947
182,texture,waffled,0.008872303,orange-c,30348501,2020924,110333,0.003420214,dog,3793935,935395,16494,0.003499804,column,193649,305527,2762,0.005563904,metal,3462561,438134,21268,0.005482253,building_facade-s,3148544,501680,12751,0.003505456,waffled,1555456,260725,15972,0.008872303
183,texture,grid,0.019472914,white-c,72511065,1783106,230468,0.003111754,lamp,593361,816550,7755,0.005530768,wheel,1513439,297586,13132,0.007304105,glass,2246777,326192,8492,0.003311396,airport_terminal-s,1480192,444813,7918,0.004130225,grid,1682240,283996,37557,0.019472914
184,texture,grid,0.011113332,green-c,63326720,1783502,576753,0.008937269,plant,3760075,971016,43686,0.009319869,pane,480756,235277,3358,0.004711825,glass,2246777,196820,8319,0.003416037,forest-broadleaf-s,1216768,522532,9987,0.005775126,grid,1682240,356758,22411,0.011113332
185,part,ear,0.006928422,black-c,139916835,2023375,668542,0.004732315,person,14523849,913338,83088,0.005411454,ear,784263,416769,8264,0.006928422,metal,3462561,505062,25547,0.006480596,airport_terminal-s,1480192,442524,6889,0.003595836,honeycombed,1555456,171873,11118,0.006478224
186,part,hand,0.009376229,orange-c,30348501,1762111,205311,0.006435012,person,14523849,912184,84470,0.005502371,hand,398768,373963,7178,0.009376229,glass,2246777,354568,7545,0.00290886,street-s,28111104,481500,94546,0.00331763,paisley,1555456,131040,4178,0.002483478
187,material,food,0.011493887,yellow-c,34166024,3023954,325081,0.008818172,train,1646804,1518963,20043,0.006371506,arm,2299112,564880,17278,0.006069454,food,1104928,800332,21650,0.011493887,bakery-shop-s,715008,844994,9298,0.005995986,zigzagged,1618176,243880,10749,0.005806168
188,texture,zigzagged,0.015858591,white-c,72511065,2505379,299633,0.004010249,painting,2207098,1209578,21461,0.006320955,arm,2299112,504741,19204,0.006896381,fabric,8548746,615480,38828,0.004254938,living_room-s,9621248,652168,41359,0.0040421,zigzagged,1618176,291052,29805,0.015858591
189,scene,forest-broadleaf-s,0.030730311,orange-c,30348501,3003226,586434,0.017898024,plant,3760075,1644278,89113,0.016765565,headboard,500152,386905,5752,0.006526685,food,1104928,429618,13689,0.009000846,forest-broadleaf-s,1216768,994802,65936,0.030730311,veined,1806336,688810,73408,0.030312115
190,texture,banded,0.014701004,white-c,72511065,1765082,339573,0.004592761,skyscraper,1270392,839632,16516,0.007889151,frame,136341,233126,1892,0.005147249,glass,2246777,300276,7558,0.002976182,skyscraper-s,4402944,455288,29416,0.006091762,banded,2571520,346685,42279,0.014701004
191,part,arm,0.00693827,orange-c,30348501,2376602,143425,0.004402014,person,14523849,991141,91018,0.005901074,arm,2299112,378067,18447,0.00693827,metal,3462561,585050,24767,0.00615659,living_room-s,9621248,509568,34888,0.003455651,honeycombed,1555456,240965,11154,0.006247805
192,texture,studded,0.009014934,orange-c,30348501,2019868,116166,0.0036018,light,350013,952640,8741,0.006755483,eye,110350,305094,2899,0.007027112,metal,3462561,405147,12209,0.003166646,mountain_snowy-s,1793792,509441,6351,0.002765053,studded,1593088,263446,16587,0.009014934
193,object,person,0.008545003,orange-c,30348501,2190721,147409,0.00455081,person,14523849,885580,130558,0.008545003,hand,398768,434357,6647,0.008042561,metal,3462561,541982,17651,0.004427258,ball_pit-s,275968,392653,4444,0.006690987,studded,1593088,257376,13161,0.007163217
194,part,wheel,0.010969926,green-c,63326720,2041126,236847,0.003636471,car,5354795,1129403,60817,0.009468067,wheel,1513439,443635,21236,0.010969926,food,1104928,313703,10042,0.00712912,bakery-shop-s,715008,609469,5403,0.004096055,paisley,1555456,184208,12566,0.007275789
195,color,orange-c,0.007703884,orange-c,30348501,1658482,244693,0.007703884,person,14523849,790462,59533,0.003902581,hand,398768,274658,5037,0.007536031,food,1104928,324543,8461,0.005954216,bakery-shop-s,715008,426204,4708,0.004142528,waffled,1555456,246233,10567,0.005899654
196,part,eye,0.006764884,white-c,72511065,1623917,183309,0.002478767,painting,2207098,785379,17950,0.006034573,eye,110350,254562,2452,0.006764884,glass,2246777,341056,8278,0.003209081,building_facade-s,3148544,492165,13720,0.003782752,perforated,1793792,121699,10342,0.005428447
197,object,person,0.009524678,blue-c,61494563,3131781,483467,0.007537345,person,14523849,1685691,152934,0.009524678,screen,677188,734442,11857,0.008470659,fabric,8548746,696186,42845,0.004656009,ball_pit-s,275968,813511,7301,0.00674658,dotted,2935296,264147,18290,0.005749488
198,texture,zigzagged,0.027306356,white-c,72511065,2036924,244540,0.003291099,bicycle,1152271,900653,14817,0.007269981,wheel,1513439,379860,19140,0.010212581,fabric,8548746,412905,35547,0.003982365,staircase-s,865536,418875,4442,0.003470397,zigzagged,1618176,338594,52012,0.027306356
199,material,painted,0.009324411,blue-c,61494563,2696351,295891,0.004630893,sky,36650987,1365402,282646,0.007490537,screen,677188,257993,5632,0.006058852,painted,13470129,565183,129662,0.009324411,tower-s,489216,692176,5223,0.004440688,,24924928,121438,69714,0.002791167
200,color,purple-c,0.085716487,purple-c,10857154,3094824,1101498,0.085716487,bedclothes,1008092,1025022,19005,0.009435934,arm,2299112,376480,26314,0.009932517,fabric,8548746,273693,63777,0.007281592,casino-outdoor-s,163072,508002,10127,0.015321955,frilly,1618176,1641591,233138,0.077028932
